PropertyID,Property Type,Bldg Subtype,Address,Address 2,Address 3,Address 4,City,State,Zip,Bldg Name,Business Park,Improvement District,Market,Submarket,Micromarket,Bldg Type,Building Sub Type,Building Sub Specialty,Bldg Class,Bldg Sub-class,Bldg Size,Bldg Status,Office s.f.,Retail s.f.,Occ Rate,Available s.f.,Asking Rent,Leasing Company,Management Company,Primary Owner,Bldg Number,County,Township,Metropolitan Division,Latitude,Longitude,Submarket Cluster,Custom Cluster,Area Type,Prime?,Full Block?,Building Location,Most Expensive Street?,Atrium?,View,Owner Occupied?,Corp. HQ?,Tenancy,Stories,Story Type,Average Floor Plate Size,Core Factor Multi-tenant,Core Factor Single-Tenant,Total Unit Count,Average Unit Size,Studio Units,1 Bed Units,2 Bed Units,3+ Bed Units,Ceiling Height Feet,Ceiling Height Inches,Parking Type,Parking Ratio,Parking Spaces,Trailer Spaces,Parking-Reserved cost,Parking-Unreserved cost,OpEx & Taxes,OpEx,OpEx Year,Taxes,Energy-star?,Energy Efficiency,Parcel Number,Zoning,Parcel Size (acres),Broke Ground Date,Broke Ground Quarter,Broke Ground Year,Build Date,Build Quarter,Build Year,Upgrade Date,Upgrade Quarter,Upgrade Year,Renovated Broke Ground Date,Renovated Broke Ground Quarter,Renovated Broke Ground Year,Renovated Date,Renovated Quarter,Renovated Year,Demolished Date,Demolished Quarter,Demolished Year,Construction Type,Amenities,List Price,For Sale Listing Company,For Sale Comments,Mezzanine?,Core Type,Office Column Spacing Width,Office Column Spacing Depth,Free Trade Zone?,In-fill,Subway Service,Adjacent to Intermodal?,Walk Score,Transit Score,Bike Score,Crime Grade,Mixed Use,Expansion Potential,Industrial AC,Crane Comments,PAGI Report,eCommerce?
4845,Office,Office,303 W Madison St,,,,Chicago,Illinois,60606,303 W Madison,,,Chicago,West Loop,Wacker West,Office,Office,,A,,"310,880",Existing,"310,880",,92%,"28,599",,BREIS Barrington RE Investment Services LLC,Hamilton Partners,Senior Housing Properties Trust,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.881553,-87.635568,CBD,,Urban,No,No,,No,No,Water,No,No,Multi-Tenant,26,High-Rise,"12,500",,,,,,,,,,,Underground Garage,0.08,26,,,,$16.79,$8.71,2017,$8.08,Yes,No,,"PD 369, Chicago",,1/1/1985,1,1985,1/1/1987,1,1987,,,,,,,2/1/2000,1,2000,,,,Spec ground-up,,,,,No,Side,,,No,,2 Blocks,No,,,,,,No,,,,No
28814,Office,Office,3050 Highland Pky,,,,Downers Grove,Illinois,60515,Highland Landmark IV,Highland Landmark,,Chicago,Eastern East-West,,Office,Office,,A,,"251,275",Existing,"251,275",,61%,"64,519",,Colliers International,"American Realty Capital Trust III, Inc.",Mg Joliet Street Llc,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.832584,-88.006332,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,8,Low-Rise,"34,557",,,,,,,,,,,Structured Parking,4.4,1106,,,,$11.45,$8.80,2016,$2.65,No,No,17-16-107-021-0000,"ORM, Downers Grove",,1/1/2000,1,2000,1/1/2002,1,2002,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
28817,Office,Office,3075 Highland Pky,,,,Downers Grove,Illinois,60515,Highland Landmark I,Highland Landmark,,Chicago,Eastern East-West,,Office,Office,,A,,"280,000",Existing,"280,000",,100%,0,,Chicago Theological Seminary,Colliers International,Zeller Realty Group,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.832321,-88.004616,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,8,Low-Rise,"37,779",,,,,,,,,,,Surface Lot,3.8,1064,,,,$13.13,$10.78,2016,$2.35,No,No,17-16-115-003-6031,"OR, Downers Grove",,1/1/1995,1,1995,1/1/1997,1,1997,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
608126,Office,Office,3075 Sanders Rd,,,,Northbrook,Illinois,60062,South Plaza,,,Chicago,North Cook County,,Office,Office,,A,,"590,000",Existing,,,100%,0,$28.50,Big Ten Conference,Bridge Investment Group,JMS Capital Group,,Cook,,,42.096782,-87.870071,Suburban,,,No,No,,No,No,,Yes- Full,Yes,Single-Tenant,6,Low-Rise,"98,333",,,,,,,,,,,,,,,,,,,,,No,,09-26-278-005,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
209145,Office,Office,3100 Sanders Rd,,,,Northbrook,Illinois,60062,West Plaza,,,Chicago,North Cook County,,Office,Office,,A,,"365,268",Existing,"365,268",,68%,"117,154",,Colliers International,,Northern Exposure LP,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.096799,-87.876693,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,5,Low-Rise,"73,054",,,,,,,,,,,"Has parking, but numerous types",0,1607,,,,$9.98,$7.25,2018,$2.73,No,No,07-13-103-012-0000,04-19-302-007-0000,,,,,1/1/1991,1,1991,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
4877,Office,Office,311 S Wacker Dr,,,,Chicago,Illinois,60606,311 South Wacker,,,Chicago,West Loop,Wacker West,Office,Office,,A,,"1,313,315",Existing,"1,313,315",,93%,"298,550",,JLL,,Wintrust Financial,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.877496,-87.636165,CBD,,Urban,No,Yes,,Yes,Yes,Water,No,No,Multi-Tenant,65,Skyscraper,"20,205",,,,,,,,,9,,Underground Garage,0.2,268,,,,$18.09,,2017,,Yes,Silver,08-16-100-034-0000,"PD-382, Chicago",,1/1/1987,1,1987,1/1/1990,1,1990,1/1/2016,1,2016,,,,,,,,,,Spec ground-up,"Conference / meeting center, Lounge / Library / Study",,,,No,Center,,,No,,Within 1 mile,No,,,,,,No,,,,No
4892,Office,Creative,315 N Racine Ave,,,,Chicago,Illinois,60607,Globe Cabinet Company,,,Chicago,Fulton Market,,Office,Creative,,A,,"90,000",Existing,"90,000",,100%,0,,NAI Hiffman,"Radiological Society of North America, Inc.,",Sperry Commercial,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.88732,-87.656628,CBD,,Urban,No,No,,No,No,,No,No,Multi-Tenant,5,Low-Rise,"18,000",,,,,,,,,,,Surface Lot,0.57,60,,,,,,,,No,No,15-30-200-042-0000,M2-3; Chicago,,1/1/1911,1,1911,1/1/1912,1,1912,,,,,,,1/1/2009,1,2009,,,,Spec ground-up,Security,,,,No,Side,,,No,,3 Blocks or More,No,,,,,,No,,,,No
585601,Office,Office,315 S Main St,,,,Naperville,Illinois,60540,River Main,,,Chicago,Western East-West,,Office,Office,,A,,"25,208",Proposed Long-Term,,,,0,$25.58,Santi Scott,JLL,Syndicated Equities,,DuPage,,,41.771137,-88.149667,Suburban,,,No,No,,No,No,,,No,,4,Low-Rise,"6,302",,,,,,,,,,,,,,,,,,,,,No,,08-05-203-017,B5 to B4 (2.5 FAR),0,,,,1/1/2020,1,2020,,,,,,,,,,,,,,,,,,No,,,,No,,,No,92,38,,,,No,,,,No
350188,Office,Creative,318 N Carpenter St,,,,Chicago,Illinois,60607,Carpenter Hall,,,Chicago,Fulton Market,,Office,Creative,,A,,"108,054",Under Construction,"90,000","10,000",,"107,950",,Panduit Sales Corporation,ORIX Real Estate Capital,Captive Resources,,Cook,,"Chicago-Joliet-Naperville, IL",41.887289,-87.653392,CBD,,Urban,No,No,,No,No,,No,No,Multi-Tenant,8,Low-Rise,"19,375",,,,,,,,,,,,0.28,27,,,,,,,,No,No,08-08-300-008-0000,,1,3/12/2019,1,2019,8/1/2020,3,2020,,,,,,,,,,1/1/2019,1,2019,Spec redevelopment,,,,,No,,,,No,,2 Blocks,No,,,,,,No,,,,No
425782,Office,Creative,320 N Sangamon St,,,,Chicago,Illinois,60607,310 N Sangamon,Former Amerigas site,,Chicago,Fulton Market,,Office,Creative,,A,,"297,273",Under Construction,"245,180","8,284",,"270,105",,Urban Innovations,Colliers International,Rush University Medical Center and Midwest Orthopaedics,,Cook,,"Chicago-Joliet-Naperville, IL",41.887208,-87.651543,CBD,,Urban,No,No,,No,No,Skyline,,No,Multi-Tenant,13,Mid-Rise,"26,000",,,,,,,,,,,In-Building Above Grade,0.2,50,,,,,,,,Yes,,04-02-402-029-0000,DX-5,1,7/1/2019,3,2019,1/1/2021,1,2021,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,2 Blocks,No,,,,,Retail,No,,,,No
586676,Office,Office,320 W Erie St,,,,Chicago,Illinois,60654,,,,Chicago,River North,,Office,Office,,A,,"150,000",Proposed Long-Term,,,,"150,000",,Colliers International,Sterling Bay,Urban Innovations,,Cook,,,41.893966,-87.636838,CBD,,,No,No,,No,No,,No,No,Multi-Tenant,14,Mid-Rise,"10,714",,,,,,,,,,,,0.16,25,,,,,,,,No,,16-33-301-009,DX-5,,,,,1/1/2021,1,2021,,,,,,,,,,,,,,"Bar (alcoholic), Coffee bar, Conference / meeting center, Fitness center, Lounge / Library / Study",,,,No,,,,No,,,No,,,,,,No,,,,No
28839,Office,Office,3200 Highland Ave,,,,Downers Grove,Illinois,60515,,,,Chicago,Eastern East-West,,Office,Office,,A,,"125,000",Existing,"125,000",,100%,"30,066",$45.68,Mid-America Real Estate Group,Quadrangle Development Company,R2 Companies,,DuPage,,,41.829375,-88.011742,Suburban,,Suburban,No,No,,No,No,,Yes- Full,No,Multi-Tenant,7,Low-Rise,"18,365",,,,,,,,,,,Surface Lot,4.6,,,,,,,,,Yes,No,17-08-421-016-0000,,,,,,1/1/1986,1,1986,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,,,,,,No,,,,No
4918,Office,Office,321 N Clark St,,,,Chicago,Illinois,60654,321 North Clark at Riverfront Plaza,,,Chicago,River North,,Office,Office,,A,,"896,502",Existing,"896,502",,98%,"173,458",$35.00,Mid-America Real Estate Group,MedProperties Group,Takeda Corporation,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.888155,-87.630782,CBD,,Urban,No,No,,No,No,Water,No,No,Multi-Tenant,35,High-Rise,"26,500",,,,,,,,,8,6,In-Building Above Grade,0.19,168,,,,$22.78,,2019,,Yes,Gold,"03-31-277-018 , 03-31-277-019 , 03-31-277-020, 03-31-277-021, 03-31-277-023 , 03-31-277-024 , 03-31-277-026 , 03-31-277-027 , 03-31-277-028 , 03-31-277-029 , 03-31-277-030 ,  03-31-277-032 , 03-31-277-033 , 03-31-277-034 , 03-31-277-035, 03-31-277-036 , 03-31-277-041","PD 325, Chicago",,1/1/1985,1,1985,1/1/1987,1,1987,6/1/2019,2,2019,,,,,,,,,,Spec ground-up,"Conference / meeting center, Fitness center",,,,No,Center,,,No,,3 Blocks or More,No,,,,,,No,,,,No
4920,Office,Office,321 S Plymouth Ct,,,,Chicago,Illinois,60604,Chicago Bar Association Building,,,Chicago,Central Loop,,Office,Office,,A,,"99,027",Existing,,,100%,"4,295",$40.00,JLL,The Missner Group,New York Life Real Estate Investors,,Cook,,"Chicago-Joliet-Naperville, IL",41.877665,-87.628684,CBD,,Urban,No,No,,No,No,,Yes- Full,No,Multi-Tenant,17,Mid-Rise,"6,986",,,,,,,,,,,,3.03,,,,,,,,,No,No,,,,,,,1/1/1990,1,1990,,,,,,,,,,,,,Spec ground-up,"Conference / meeting center, Lounge / Library / Study",,,,No,,,,No,,Within 1/4 mile,No,99,100,,,,No,,,,No
4933,Office,Office,325 N Wells St,,,,Chicago,Illinois,60654,325 North Wells,,,Chicago,River North,,Office,Office,,A,,"164,945",Existing,"164,945",,100%,0,$52.00,Avison Young,Franklin Partners,"Ryan Companies US, Inc.",,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.888185,-87.633723,CBD,,Urban,No,No,,No,No,Water,No,No,Multi-Tenant,11,Mid-Rise,"14,995",,,,,,,,,,,Surface Lot,11.79,5,,,,,,,,No,No,14-14-300-003,"DC-16, Chicago",,7/1/1911,3,1911,1/1/1913,1,1913,,,,,,,1/1/1984,1,1984,,,,Spec ground-up,Rooftop area,,,,No,Side,,,No,,1 Block,No,,,,,,No,,,,No
607866,Office,Office,325 S Paulina ST,,,,Chicago,Illinois,60612,,,,Chicago,Far West Loop,,Office,Office,,A,,"55,060",Existing,,,100%,0,$26.43,Nokia Bell Labs,,Ohio Public Employees Retirement System,,Cook,,,41.876762,-87.668824,CBD,,,No,No,,No,No,,Yes- Full,No,Single-Tenant,3,Low-Rise,"18,353",,,,,,,,,,,,,,,,,,,,,No,,,,,1/1/2017,1,2017,1/1/2018,1,2018,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
28845,Office,Office,3250 Lacey Rd,,,,Downers Grove,Illinois,60515,Esplanade V,Esplanade at Locust Point,,Chicago,Eastern East-West,,Office,Office,,A,,"164,000",Existing,"164,000",,85%,"30,174",$44.20,NAI Global,Bridge Commercial Real Estate,"Topco Associates, LLC",,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.828838,-88.032379,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,7,Low-Rise,"23,428",,,,,,,,,,,Structured Parking,3.1,508,,,,$10.61,$2.26,2014,$8.35,Yes,No,08-16-100-034-0000,C,,7/1/2000,3,2000,1/1/2002,1,2002,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,Retail,No,,,,No
585567,Office,Office,329 Remington Blvd,,,,Bolingbrook,Illinois,60440,Remington Medical Commons,,,Chicago,Western East-West,,Office,Office,,A,,"37,240",Existing,,,100%,0,$22.50,CBRE,EQ Office,"World Class Acquisitions, LLC",,Will,,,41.683658,-88.0767,Suburban,,,No,No,,No,No,,No,No,Multi-Tenant,2,Low-Rise,"18,000",,,,,,,,,,,,4.83,180,,,,,,,,No,,,,3,,,,5/1/2008,2,2008,,,,,,,,,,,,,,,,,,No,,,,No,,,No,31,22,,,,No,,,,No
350428,Office,Creative,330 N Green St,,,,Chicago,Illinois,60607,Former Coyne College,,,Chicago,Fulton Market,,Office,Creative,,A,,"76,432",Demolished,"76,432",,,"152,864",$39.75,Sterling Bay,,Sterling Bay,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.887671,-87.649234,CBD,,Urban,No,No,,No,No,,No,No,Single-Tenant,2,Low-Rise,"38,216",,,,,,,,,,,No Parking,1.5,0,,,,,,,,No,No,,,2,10/1/2016,4,2016,1/1/2004,1,2004,,,,,,,7/1/2016,3,2016,,,,Spec ground-up,,,,,No,Side,,,No,,2 Blocks,No,,,,,,No,,,,No
397790,Office,Creative,330 N Green St,,,,Chicago,Illinois,60607,The Porch,Green Street Campus,,Chicago,Fulton Market,,Office,Creative,,A,,"672,000",Proposed Short-Term,"639,000","12,000",,"655,288",,Colliers International,R2 Companies,Bentall Kennedy,,Cook,,"Chicago-Joliet-Naperville, IL",41.887671,-87.649234,CBD,,Urban,No,No,,No,No,,No,No,Multi-Tenant,17,High-Rise,"43,000",,,,,,,,,14,0,In-Building Above Grade,,181,,,,,,,,No,No,11-34-100-022,,,,,,6/1/2021,2,2021,,,,,,,,,,,,,Spec ground-up,"Bar (alcoholic), Bike storage, Fitness center / bike shower and locker facilities, Lounge / Library / Study, Other sports facility (bocce court, batting cage), Rooftop area, Security",,,,No,,,,No,,3 Blocks or More,No,,,,,Retail,No,,,,No
4948,Office,Office,330 N Wabash Ave,,,,Chicago,Illinois,60611,330 N Wabash,330 N Wabash,,Chicago,North Michigan Avenue,,Office,Office,,A,-,"1,141,760",Existing,"1,141,760",,99%,"13,499",,JLL,American College of Chest Physicians,Northwestern Mutual Life Insurance Company,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.888638,-87.627505,CBD,,Urban,No,No,,No,No,Water,No,No,Multi-Tenant,52,Skyscraper,"22,740",,,,,,,,,9,,Structured Parking,0,902,,,,,$11.86,2016,$4.06,Yes,Gold,16-31-101-036,"BPD, Chicago",,1/1/1968,1,1968,1/1/1971,1,1971,1/1/2013,1,2013,,,,10/1/2013,4,2013,,,,Spec ground-up,"Bike storage, Conference / meeting center, Fitness center / bike shower and locker facilities, Laundry services, Lounge / Library / Study",,,,No,Center,,,No,,2 Blocks,No,,,,,Hotel,No,,,,No
28854,Office,Office,3325 Warrenville Rd,,,,Lisle,Illinois,60532,Central Park of Lisle Phase III,Central Park of Lisle Phase III,,Chicago,Western East-West,,Office,Office,,A,,"243,000",Proposed Short-Term,"243,000",,,"243,000",$38.98,Trans Union LLC,American Landmark Properties Ltd,"Accesso Partners, LLC",,DuPage,,,41.808854,-88.116146,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,6,Low-Rise,"42,000",,,,,,,,,,,Surface Lot,5.5,,,,,,,,,No,No,"03-30-326-003 , 03-30-326-004",,7,,,,,,,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,,,,,,No,,,,No
28856,Office,Office,333 E Butterfield Rd,,,,Lombard,Illinois,60148,Highland Pointe I,Highland Pointe,,Chicago,Eastern East-West,,Office,Office,,A,,"183,592",Existing,"183,592",,77%,"27,110",$46.00,Bamford & Company,,Hamilton Partners,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.835416,-88.008643,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,9,Low-Rise,"20,399",,,,,,,,,,,Structured Parking,3.8,698,,,,$9.78,$8.31,2014,$1.47,Yes,No,12-03-100-030-0000,O; Lombard,,7/1/1982,3,1982,1/1/1984,1,1984,,,,,,,,,,,,,Spec ground-up,Conference / meeting center,,JLL,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
335618,Office,Creative,333 N Green St,,,,Chicago,Illinois,60607,GR333N,Green Street Campus,,Chicago,Fulton Market,,Office,Creative,,A,,"555,524",Under Construction,"387,347","35,000",,0,,Imperial Realty Company,JLL,McFarland Homes,,Cook,,"Chicago-Joliet-Naperville, IL",41.887845,-87.649363,CBD,,Urban,No,Yes,,No,No,,,No,Multi-Tenant,19,Mid-Rise,"39,203",0.012,,,,,,,,18,,Underground Garage,0.43,326,,,,,,,,No,No,15-13-400-045,DX-5,1,6/1/2018,2,2018,11/1/2019,4,2019,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,2 Blocks,No,,,,,,No,,,,No
4969,Office,Office,333 W Wacker Dr,,,,Chicago,Illinois,60606,West Wacker 333,,,Chicago,West Loop,Wacker West,Office,Office,,A,,"867,821",Existing,"867,821",,98%,"90,553",,CBRE,JLL,Sterling Bay,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.886054,-87.635938,CBD,,Urban,No,No,,Yes,Yes,Water,No,No,Multi-Tenant,36,High-Rise,"26,000",,,,,,,,,,,Underground Garage,0.12,102,,,,$20.53,,2019,,Yes,Gold,07-01-412-003,"B6-7, Chicago",,1/1/1980,1,1980,1/1/1982,1,1982,,,,,,,,,,,,,Spec ground-up,"Conference / meeting center, Fitness center, Lounge / Library / Study",,,,No,Center,,,No,,Within 1 mile,No,,,,,,No,,,,No
28863,Office,Office,3333 Beverly Rd,,,,Hoffman Estates,Illinois,60192,The Elm Building,Prairie Stone,,Chicago,Northwest,,Office,Office,,A,,"2,400,000",Existing,"2,400,000",,100%,"393,883",$33.50,Advisers Group Inc,John Hancock Life Insurance Company,GlenStar Properties,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.077276,-88.21522,Suburban,,Suburban,No,No,,No,Yes,,Yes- Full,No,Multi-Tenant,6,Low-Rise,"400,000",,,,,,,,,9,,Surface Lot,4,9600,,,,,,,,Yes,No,09-25-200-019,EDA; Hoffman Estates,,1/1/1989,1,1989,1/1/1992,1,1992,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
28864,Office,Office,3333 Finley Rd,,,,Downers Grove,Illinois,60515,Finley Point,,,Chicago,Eastern East-West,,Office,Office,,A,,"236,440",Existing,"236,440",,70%,"48,062",,"Calamos Real Estate, LLC",,JBC Funds Parkway North LLC,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.824451,-88.024643,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,10,Mid-Rise,"23,644",,,,,,,,,,,Surface Lot,3.3,776,,,,$10.00,$8.00,2016,$2.00,No,No,,"ORM, Downers Grove",,7/1/1997,3,1997,1/1/1999,1,1999,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
540749,Office,Office,3333 Green Bay Rd,,,,North Chicago,Illinois,60064,Rosalind Franklin University Innovation Park,,,Chicago,North Lake County,,Office,Office,,A,,"100,000",Under Construction,,,,0,,Transwestern,MB Real Estate Services,Dell-Glen Ellyn,,Lake,,,42.304083,-87.859717,Suburban,,,No,No,,No,No,,,No,,4,Low-Rise,"25,000",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,,,No,24,19,,,,No,,,,No
28865,Office,Office,3333 Warrenville Rd,,,,Lisle,Illinois,60532,Central Park of Lisle II,Central Park of Lisle,,Chicago,Western East-West,,Office,Office,,A,,"311,912",Existing,"311,912",,88%,"91,494",$33.00,Hamilton Partners,Mid-America Real Estate Group,CBOE Holdings,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.80889,-88.11638,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,8,Low-Rise,"38,989",,,,,,,,,,,Structured Parking,3.6,1123,,,,$11.89,$8.50,2017,$3.39,Yes,No,07-01-400-028,"O-R, Lisle",,1/1/1998,1,1998,1/1/2000,1,2000,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
28869,Office,Office,340 N Milwaukee Ave,,,,Vernon Hills,Illinois,60061,Continental Executive Park IV,Continental Executive Park,,Chicago,North Lake County,,Office,Office,,A,,"101,353",Existing,"101,353",,100%,0,,MB Real Estate Services,NAI Hiffman,Lincoln Property Company,,Lake,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.232446,-87.942986,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,4,Low-Rise,"25,338",,,,,,,,,,,Surface Lot,5,507,,,,,,2014,$2.97,No,No,12-02-302-019-0000,15-03-302-029,,7/1/1999,3,1999,1/1/2001,1,2001,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
540112,Office,Creative,345 N Morgan St,,,,Chicago,Illinois,60607,345 N Morgan,,,Chicago,Fulton Market,,Office,Creative,,A,,"236,000",Proposed Short-Term,"168,911","7,646",,"221,000",,JLL,Helios Properties,Hamilton Partners,,Cook,,"Chicago-Joliet-Naperville, IL",41.888432,-87.651857,CBD,,Urban,No,No,,No,No,,,No,Multi-Tenant,11,Low-Rise,"23,500",,,,,,,,,,,In-Building Above Grade,,53,,,,,,,,Yes,Silver,,DX-5,,,,,3/1/2021,1,2021,,,,,,,,,,,,,Spec ground-up,"Rooftop area, Bike storage, Fitness center / bike shower and locker facilities, Lounge / Library / Study",,,,No,,,,No,,Within 1/2 mile,No,95,85,,,,No,,,,No
370829,Office,Office,345 Park Blvd,,,,Itasca,Illinois,60143,American Academy of Pediatrics HQ,,,Chicago,Northwest,,Office,Office,,A,,"183,000",Existing,"193,000",,100%,0,$48.00,JLL,MB Real Estate Services,Takeda Corporation,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.989112,-88.020763,Suburban,,Suburban,No,No,,No,No,,Yes- Partial,No,Single-Tenant,5,Low-Rise,"183,000",,,,,,,,,,,No Parking,0.33,0,,,,,,,,No,No,17-08-407-016-0000,C,11,4/1/2016,2,2016,12/1/2017,4,2017,,,,,,,,,,,,,BTS ground-up,,,,,No,Center,,,No,,More than 1 mile,No,43,15,,,,No,,,,No
4996,Office,Office,35 W Wacker Dr,,,,Chicago,Illinois,60601,Leo Burnett Building,,,Chicago,Central Loop,,Office,Office,,A,,"1,118,148",Existing,"1,118,148",,99%,"7,876",$32.00,CBRE,Sterling Bay,WW Grainger,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.886009,-87.629082,CBD,,Urban,No,No,,Yes,No,Water,No,No,Multi-Tenant,50,Skyscraper,"22,363",,,,,,,,,9,,No Parking,3.2,0,,,,,,,,Yes,No,92-4-122-302-0160,"B6-7, Chicago",,1/1/1986,1,1986,1/1/1989,1,1989,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,3 Blocks or More,No,,,,,,No,,,,No
5001,Office,Creative,350 N Orleans St,,,,Chicago,Illinois,60654,River North Point,The Apparel Center,,Chicago,River North,,Office,Creative,,A,,"1,336,867",Existing,"1,336,867",,88%,"428,214",,JLL,Central States/ West Higgins Road Subdivision,Credit Suisse,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.888034,-87.636764,CBD,,Urban,No,No,,No,No,Skyline,No,No,Multi-Tenant,13,Mid-Rise,"89,000",,,,,,,,,,,Structured Parking,2,2674,,,,,,,,Yes,Gold,10-09-102-061-0000,"BPD, Chicago",,1/1/1974,1,1974,1/1/1977,1,1977,,,,,,,1/1/2017,1,2017,,,,Spec ground-up,"Bike storage, Conference / meeting center, Fitness center",,,,No,Side,,,No,,3 Blocks or More,No,,,,,,No,,,,No
28877,Office,Office,3500 Lacey Rd,,,,Downers Grove,Illinois,60515,Esplanade II,Esplanade at Locust Point,,Chicago,Eastern East-West,,Office,Office,,A,,"583,982",Existing,"583,982",,100%,"4,008",$24.00,L.J. Sheridan & Co.,Lincoln Property Company,Fulcrum Asset Advisors,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.822796,-88.03405,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,13,Mid-Rise,"44,000",,,,,,,,,,,Structured Parking,3.5,2044,,,,$10.22,$8.24,2014,$1.98,Yes,Silver,,ORM PUD; Downers Grove,,1/1/1990,1,1990,1/1/1992,1,1992,,,,,,,1/1/2006,1,2006,,,,Spec ground-up,,,HFF (dba JLL),,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
539454,Office,Office,36 E Grand Ave,,,,Chicago,Illinois,60611,,,,Chicago,North Michigan Avenue,,Office,Office,,A,,"92,568",Existing,,,100%,0,$30.30,JLL,,Franklin Street Properties,,Cook,,,41.891757,-87.626615,CBD,,,No,No,,No,No,,No,No,,5,Low-Rise,"18,513",,,,,,,,,,,,,,,,,,,,,No,,16-31-101-042,,,,,,1/1/1999,1,1999,,,,,,,,,,,,,,,,,,No,,,,No,,Within 1/4 mile,No,99,100,,,,No,,,,No
335619,Office,Creative,360 N Green St,,,,Chicago,Illinois,60607,360 N Green,Green Street Campus,,Chicago,Fulton Market,,Office,Creative,,A,,"490,000",Proposed Short-Term,"474,000","16,000",,0,,Conlon Commercial,Ohio Public Employees Retirement System,Henley Management Company,,Cook,,,41.888749,-87.648982,CBD,,Urban,No,No,,No,No,,,No,Multi-Tenant,17,Single-Story,"37,000",,,,,,,,,,,,,100,,,,,,,,No,No,06-29-102-014,,,,,,12/1/2022,4,2022,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,2 Blocks,No,,,,,,No,,,,No
