PropertyID,Bldg Type,Bldg Subtype,Tenant,Tenant Industry Cluster,Tenant Industry,Tenant Sub Industry,Sublessor Company,Lease Industry Cluster,Lease Industry,Lease Sub Industry,Local Industry,Address,City,State,Zip,Bldg Name,Business Park,Market,Submarket,Micromarket,Bldg Class,Bldg Sub-class,Lease Size,Suite,Floor(s),View Space,Space Use Type,Space Use SubType,Space Condition,Dock Configuration Type,Term (mos),Date on Market,Sign Date,Commencement Date,Move-in Date,Expiration Date,Lease Type,Asking Rent,First Year Rent p.s.f.,Rent Type,Effective Rent p.s.f.,Average Rent p.s.f.,Escalation,Escalation Frequency,Escalation Type,Escalation Amount,Free Rent (mos),Free Rent ($),Free Rent Type,TIs p.s.f.,Improvement Comments,Renewal Option Date,Renewal Option Notification Date,Early Termination Notification Date,Submarket Cluster,Custom Cluster,Bldg Size,Bldg Status,Multi-floor?,Entire floor?,Transaction Type,Footprint,Previous Lease s.f.,Bldg Leasing Company,Agency Broker Company,Tenant Broker Company,Current Landlord,Property Management Company,Amenities,Amenity Comments,Lease Status,Encumbrances ?,Verification,Full Lease?,Followup Required?,Corp. HQ?,Total Lease Value,OpEx and Taxes p.s.f.,Taxes,Insurance,Parking Type,Parking Ratio,Parking Spaces,Parking Reserved Charges,Parking Unreserved Charges,Improvement Allowance Comments,Parking Secured,Construction Type,Construction Materials,Industrial AC,Crane Served?,Crane Count,Crane Capacity,Crane Hook Height,Crane Comments,Broke Ground Date,Build Date,Renovated Date,Latitude,Longitude,Most Expensive Street?,Prior Address,Prior Building Name,Prior Submarket,Tenant SIC Code,Tenant NAICS Code,Lease SIC Code,Lease NAICS Code
4828,Office,Office,RGN-Chicago III LLC,Finance,Insurance (not health),Insurance (not health),,Finance,Insurance (not health),Insurance (not health),,300 S Riverside Plz,Chicago,Illinois,60606,Riverside Plaza,,Chicago,West Loop,,A,-,"29,540",1920,19,,Office,Government,,,120,,6/1/2017,10/1/2017,10/1/2017,9/30/2027,Direct,,$24.00,N,,,Annual 3.00%,Annual,Percent,0.0300,12,,Full Service Gross,$80.00,,,,,CBD,,"1,048,357",Existing,No,Yes,Renewal,Stable,,JLL,Trammell Crow Company,CBRE,"Ohio Public Employees Retirement System, Parkway Properties",JLL,,,Occupied,No,,No,No,No,,$14.91,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1980,1/1/1983,,41.877379,-87.638712,No,,,,,,,
4623,Office,Office,Advisory Board Company,Health,Healthcare Insurance,Healthcare Insurance,,Health,Healthcare Insurance,Healthcare Insurance,,227 W Monroe St,Chicago,Illinois,60606,227 West Monroe,The Franklin,Chicago,West Loop,,A,,"45,206",,"52,53",,Office,Office,,,144,,6/1/2017,4/1/2019,4/1/2019,3/31/2031,Direct,,$32.00,N,,,Annual 2.50%,Annual,Percent,0.0250,12,,Full Service Gross,$75.00,,,,,CBD,,"1,571,000",Existing,Yes,Yes,Relocation,Growing,,JLL,CBRE,JLL,"Fulcrum Asset Advisors, MJH Corporate Center I LLC",EQ Office,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1986,1/1/1989,,41.880367,-87.634714,No,30 S Wacker Dr,CME Center,West Loop,,,,
28926,Office,Office,Time Inc.,,,,,,,,,4 Westbrook Corporate Ctr,Westchester,Illinois,60154,Tower IV,Westbrook Corporate Center,Chicago,Eastern East-West,,A,,"20,673",700,7,,Office,Office,1st Generation,,132,,6/1/2017,7/1/2018,7/1/2018,6/30/2029,Direct,,$26.15,Full Service Gross,$28.07,,Annual 3.00%,Annual,Percent,0.0300,12,,Full Service Gross,$65.00,,,,,Suburban,,"215,724",Existing,No,No,New Lease,,,McCaffery,JLL,,Equus Capital Partners,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1994,1/1/1995,,41.845476,-87.90307,No,,,,,,,
5704,Office,Office,Draper & Kramer,Professional and Business Services,Legal Services,Law Firms,,Professional and Business Services,Legal Services,Law Firms,,70 W Madison St,Chicago,Illinois,60602,Three First National Plaza,,Chicago,Central Loop,,A,,"71,727",3300,31-33,,Office,Office,2nd Generation,,148,,6/1/2017,9/1/2017,9/1/2017,12/31/2029,Direct,,$30.00,N,,,Annual 2.50%,Annual,Percent,0.0250,5,,Full Service Gross,$100.00,,,,,CBD,,"1,439,360",Existing,Yes,Yes,Renewal,Shrinking,,JLL,Sterling Bay,,LaSalle Investment Management,JLL,,,Occupied,No,,No,Yes,No,,$16.54,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1977,1/1/1980,,41.882269,-87.630245,No,,,,,,,
28260,Office,Office,"Denzin Soltanzadeh, LLC",Retail,Grocery,Supermarket,,Retail,Grocery,Supermarket,,150 E Pierce Rd,Itasca,Illinois,60143,150 East Pierce,Hamilton Lakes,Chicago,Northwest,,A,,"68,500",,"1,3,4",,Office,Office,,,100,,6/1/2017,9/30/2017,9/30/2017,1/20/2026,Direct,,$14.50,N,,,Annual $0.35,Annual,Amount,0.3500,4,,Full Service Gross,$10.00,,,,,Suburban,,"185,020",Existing,Yes,No,Renewal,,97000,Tishman Speyer,Telos Group,,"Fulcrum Asset Advisors, MJH Corporate Center I LLC",,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/2000,1/1/2002,,41.985235,-88.007594,No,,,,,,,
28720,Office,Office,Central Rock Capital Partners,Finance,Insurance (not health),Insurance (not health),,Finance,Insurance (not health),Insurance (not health),,2650 Warrenville Rd,Downers Grove,Illinois,60515,Corridors Three,The Corridors,Chicago,Western East-West,,A,,"26,069",,7,,Office,Office,,,96,,6/1/2017,9/1/2017,9/1/2017,9/1/2025,Direct,,$14.50,N,,,Annual $0.50,Annual,Amount,0.5000,8,,,$50.00,,,,,Suburban,,"221,969",Existing,No,No,Relocation,,,JLL,CBRE,,"Tishman Speyer, National Pension Service of Korea",Hamilton Partners,,,Occupied,No,,No,Yes,No,,$11.91,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1999,1/1/2001,,41.808461,-88.049841,No,,,,,,,
4613,Office,Office,"Jordan, Knauff & Co.",Finance,"Finance, Planners and Advisors",,,Finance,"Banks, Savings Institutions & Credit Unions",Investment Banking & Securities Trading,,225 W Wacker Dr,Chicago,Illinois,60606,225 Wacker,,Chicago,West Loop,Wacker West,A,,"61,027",,"14,18-19,21",,,,,,6,,6/1/2017,10/1/2020,10/1/2020,3/31/2021,Direct,,$27.09,N,$27.09,,Annual $0.00,Annual,Amount,0.0000,0,,,$0.00,,,,,CBD,,"647,803",Existing,No,No,Renewal,,,Lincoln Property Company,Bentley Forbes,JLL,"Callahan Capital Properties, Ivanhoé Cambridge",Zeller Realty Group,,,Signed,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1987,1/1/1989,,41.886399,-87.635246,Yes,,,,,,,
28573,Office,Office,Marriott International,Professional and Business Services,Business Services,Other,,,,,,21925 W Field Pky,Deer Park,Illinois,60010,Bldg 1,Deer Park Office Center,Chicago,North Lake County,,A,,"47,334",,,,Office,,,,73,,6/1/2017,6/1/2017,6/1/2017,6/30/2023,Direct,,$20.90,Full Service Gross,,,Stepped $0.63,Stepped,Amount,0.6300,0,,,$10.00,,7/1/2023,12/31/2022,,Suburban,,"91,864",Existing,No,No,Renewal,,,Telos Group,JLL,,American Realty Advisors,CBRE,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/2001,1/1/2002,,42.156504,-88.060788,No,21925 W Field Pky,Bldg 1,North Lake County,,,,
5137,Office,Office,Quintairos Prieto Wood & Boyer,Finance,Insurance (not health),,,Finance,Insurance (not health),,,410 N Michigan Ave,Chicago,Illinois,60611,Wrigley North Tower,Wrigley Building,Chicago,North Michigan Avenue,,A,,"17,978",1200N,12,,Office,Office,1st Generation,,180,,6/1/2017,11/1/2017,11/1/2017,11/30/2032,Direct,,,N,,,,Annual,Percent,,,,,,,,,,CBD,,"311,377",Existing,No,Yes,New Lease,Growing,,Cushman & Wakefield,JLL,JLL,Fulcrum Asset Advisors,JLL,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1922,1/1/1924,1/1/2015,41.889923,-87.624751,No,,,,,,,
27982,Office,Office,KPMG,Finance,Insurance (not health),Insurance (not health),,Finance,Insurance (not health),Insurance (not health),,10 N Martingale Rd,Schaumburg,Illinois,60173,Woodfield Preserve I,Woodfield Preserve Office Center,Chicago,Northwest,Schaumburg,A,,"9,772",220,2,,Office,Office,,,,,6/1/2017,6/1/2017,6/1/2017,,Direct,,$16.00,N,,,,Annual,Percent,,,,,,,,,,Suburban,,"304,876",Existing,No,No,Relocation,,,CBRE,Transwestern,,AEW Capital Management,Golub & Company,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1998,1/1/2000,,42.025755,-88.032473,No,,,,,,,
28051,Office,Office,Mosaic Properties,,,,,,,,,10255 W Higgins Rd,Rosemont,Illinois,60018,O'Hare International Center II,O'Hare International Office Center,Chicago,O'Hare,,A,,"64,120",900,8-9,,Office,Office,,,100,,6/1/2017,1/1/2018,1/1/2018,5/1/2026,Direct,,$16.72,N,,,,Annual,Percent,,,,,$5.00,,,,,Suburban,,"258,971",Existing,No,No,Renewal,Growing,14836,The Telos Group LLC,JLL,,"Calamos Real Estate, LLC",Hines,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1985,1/1/1987,,41.996062,-87.882307,No,10255 W Higgins Rd,O'Hare International Center II,O'Hare,,,,
4828,Office,Office,Sprint Corporation,Technology,Software,Software,DeVry,Technology,Software,Software,,300 S Riverside Plz,Chicago,Illinois,60606,Riverside Plaza,,Chicago,West Loop,,A,-,"12,735",800,8,,Office,Office,1st Generation,,67,,6/1/2017,10/1/2017,10/1/2017,4/30/2023,Sublease,,,Full Service Gross,,,,Annual,Percent,,,,,,,,,,CBD,,"1,048,357",Existing,No,No,Relocation,Growing,,CBRE,,,Zeller Realty Group,Sterling Bay,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1980,1/1/1983,,41.877379,-87.638712,No,,,,,,,
28442,Office,Office,Corning,,,,,,,,,1901 Butterfield Rd,Downers Grove,Illinois,60515,Esplanade IV,Esplanade at Locust Point,Chicago,Eastern East-West,,A,,"14,786",,9,,Office,Mixed-Use,,,64,,5/31/2017,9/1/2017,9/1/2017,12/31/2022,Direct,,$18.25,N,,,Annual 3.00%,Annual,Percent,0.0300,4,,,$32.00,,,,,Suburban,,"278,285",Existing,No,No,New Lease,,,Sterling Bay,Cushman & Wakefield,,Mirae Asset Global Investment,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1997,1/1/1999,,41.830365,-88.031317,No,,,,,,,
4655,Office,Office,EWP Architects Inc.,Finance,Real Estate,CoWorking/Flexible Space,,Finance,Real Estate,CoWorking/Flexible Space,,233 S Wacker Dr,Chicago,Illinois,60606,Willis Tower,,Chicago,West Loop,Wacker West,A,,"55,143",,3,,,Coworking,,,150,,5/31/2017,3/1/2020,3/1/2020,8/31/2032,Direct,,$41.00,NNN,$45.49,,Annual 2.50%,Annual,Percent,0.0250,5,,,$231.00,,3/1/2035,2/28/2034,,CBD,,"3,781,045",Existing,No,No,New Lease,,,Colliers International,Cushman & Wakefield,,Millbrook Real Estate Company,Sterling Bay,,,Signed,No,,No,No,Yes,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1970,1/1/1973,8/1/2019,41.878859,-87.636016,Yes,,,,,,,
4845,Office,Office,FBK Investments,,,,,,,,,303 W Madison St,Chicago,Illinois,60606,303 W Madison,,Chicago,West Loop,Wacker West,A,,898,125,1,,Office,,,,120,,5/31/2017,9/1/2017,9/1/2017,8/31/2027,Direct,,$70.00,N,$4.53,,Stepped $7.00,Stepped,Amount,7.0000,0,,,$20.00,,9/1/2027,8/31/2026,,CBD,,"310,880",Existing,No,No,New Lease,,,JLL,Shapack Partners,CBRE,State Teachers Retirement System of Ohio,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1985,1/1/1987,2/1/2000,41.881553,-87.635568,No,,,,,,,
4587,Office,Office,Eckhardt Trading,Nonprofit,Nonprofit,Nonprofit,,,,,,222 S Riverside Plz,Chicago,Illinois,60606,222 South Riverside,Riverside Plaza,Chicago,West Loop,,A,,"8,500",,19,,Office,,,,54,,5/30/2017,7/1/2017,7/1/2017,12/31/2021,Sublease,,$25.50,Full Service Gross,$0.86,,Annual $0.50,Annual,Amount,0.5000,4,,,$0.00,,1/1/2022,12/1/2021,,CBD,,"1,179,399",Existing,No,Yes,Relocation,,,JLL,Hines,,Wanxiang America Real Estate Corp.,Sterling Bay,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,,41.878644,-87.639259,No,,,,,,,
4587,Office,Office,Berkshire Hathaway Homestste Insurance Company,Consumer Services,General Consumer Services,,Metropolitan Chicago Healthcare Council,Consumer Services,General Consumer Services,,,222 S Riverside Plz,Chicago,Illinois,60606,222 South Riverside,Riverside Plaza,Chicago,West Loop,,A,,"8,500",,19,,Office,,,,54,,5/30/2017,7/1/2017,7/1/2017,12/30/2021,Sublease,,$25.50,N,$2.28,,Annual $0.50,Annual,Amount,0.5000,1,,,$0.00,,,,,CBD,,"1,179,399",Existing,No,No,Relocation,,,JLL,JLL,JLL,"Fulcrum Asset Advisors, Marvin Herb",John Hancock Life Insurance Company,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,,41.878644,-87.639259,No,,,,,,,
29120,Office,Office,Ricoh Americas,,,,,,,,,555 Skokie Blvd,Northbrook,Illinois,60062,Combined Centre II,Combined Centre,Chicago,North Cook County,,A,,"1,500",250,2,,Office,Office,,,12,,5/25/2017,7/1/2017,7/1/2017,6/30/2018,Sublease,,$8.00,Full Service Gross,$8.00,,Annual 0.00%,Annual,Percent,0.0000,0,,,$0.00,,,,,Suburban,,"64,016",Existing,No,No,Relocation,,,Lincoln Property Company,Telos Group,JLL,"Fulcrum Asset Advisors, MJH Corporate Center I LLC",NAI Hiffman,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1979,,42.142406,-87.793434,No,,,,,,,
3136,Office,Office,PrimeLending,,,,,,,,,1 N Franklin St,Chicago,Illinois,60606,PNC Centre at One North Franklin,,Chicago,West Loop,,A,,"4,940",1800,18,,,,,,12,,5/25/2017,3/1/2018,3/1/2018,2/28/2019,Direct,,$22.50,N,$22.50,,Annual $0.00,Annual,Amount,0.0000,0,,,$0.00,,,,,CBD,,"634,747",Existing,No,No,Renewal,,,JLL,,Netshield,"Zeller Realty Group, BDT Capital Partners",Hearn Company,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1989,1/1/1991,,41.882284,-87.634983,No,,,,,,,
3223,Office,Office,Second Shift,,,,,,,,,101 N Wacker Dr,Chicago,Illinois,60606,101 North Wacker,,Chicago,West Loop,Wacker West,A,,"1,796",609,6,,,,,,24,,5/25/2017,7/1/2017,7/1/2017,6/30/2019,Direct,,$43.00,Full Service Gross,$43.00,,Annual $0.00,Annual,Amount,0.0000,0,,,$0.00,,,,,CBD,,"599,503",Existing,No,No,Renewal,,,Hines,Tishman Speyer,JLL,CIM Group,JLL,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1980,1/1/2009,41.883587,-87.636372,Yes,,,,,,,
4587,Office,Office,Stats Inc,Nonprofit,Nonprofit,Nonprofit,,,,,,222 S Riverside Plz,Chicago,Illinois,60606,222 South Riverside,Riverside Plaza,Chicago,West Loop,,A,,"24,167",1500,15,,Office,Office,,,15,,5/22/2017,5/1/2016,5/1/2016,7/31/2017,Direct,,$24.00,N,,,,Annual,Percent,,,,,,,,,,CBD,,"1,179,399",Existing,No,Yes,Relocation,,,JLL,,,CIM Group,JLL,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,,41.878644,-87.639259,No,,,,,,,
4623,Office,Office,Hub International,Finance,"Banks, Savings Institutions & Credit Unions",Consumer Lending and Payments,,Finance,"Banks, Savings Institutions & Credit Unions",Consumer Lending and Payments,,227 W Monroe St,Chicago,Illinois,60606,227 West Monroe,The Franklin,Chicago,West Loop,,A,,"11,871",,18,,Office,,,,60,,5/19/2017,6/1/2018,6/1/2018,5/31/2023,Direct,,$24.35,N,$25.08,,Annual 2.52%,Annual,Percent,0.0252,5,,,$0.00,,6/1/2023,5/31/2022,,CBD,,"1,571,000",Existing,No,Yes,Renewal,,,JLL,JLL,,"Mount Kellett Capital Management, Hearn Company, Lynd",EQ Office,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1986,1/1/1989,,41.880367,-87.634714,No,,,,,,,
5320,Office,Office,Yampa Investments LLC,,,,,,,,,500 W Monroe St,Chicago,Illinois,60661,500 West Monroe,,Chicago,West Loop,,A,,"11,034",2700,27,,Office,,,,138,,5/19/2017,9/1/2017,9/1/2017,2/28/2029,Direct,,$25.68,N,$28.46,,Annual 3.00%,Annual,Percent,0.0300,9,,,$70.12,,,,,CBD,,"966,317",Existing,No,No,Expansion,Growing,,JLL,Cushman & Wakefield,,Group RMC,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1990,1/1/1992,,41.880888,-87.640562,No,,,,,,,
29243,Office,Office,Alpha Fiduciary Management,,,,,,,,,701 E 22nd St,Lombard,Illinois,60148,701 East 22nd,,Chicago,Eastern East-West,,A,,"4,235",220,2,,Office,Office,,,39,,5/18/2017,6/1/2017,6/1/2017,8/31/2020,Direct,,$26.00,Full Service Gross,$24.74,,Annual 2.50%,Annual,Percent,0.0250,3,,,$3.10,,,,,Suburban,,"174,098",Existing,No,No,Relocation,,,Cushman & Wakefield,,CBRE,"Fulcrum Asset Advisors, MJH Corporate Center I LLC",JLL,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1978,1/1/1980,1/1/2001,41.845073,-88.000546,No,,,,,,,
4845,Office,Office,Allstate Insurance,Nonprofit,Association,Association,,,,,,303 W Madison St,Chicago,Illinois,60606,303 W Madison,,Chicago,West Loop,Wacker West,A,,"4,091",925,9,,Office,Office,,,144,,5/16/2017,6/1/2017,6/1/2017,5/31/2029,Direct,,$22.00,N,$4.21,,Annual $0.50,Annual,Amount,0.5000,0,,,$0.00,,,,,CBD,,"310,880",Existing,No,No,Renewal,,,Telos Group,JLL,CBRE,CIM Group,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1985,1/1/1987,2/1/2000,41.881553,-87.635568,No,,,,,,,
4587,Office,Office,GST International,,,,,,,,,222 S Riverside Plz,Chicago,Illinois,60606,222 South Riverside,Riverside Plaza,Chicago,West Loop,,A,,"24,106",1500,15,,Office,,,,12,,5/10/2017,8/1/2017,8/1/2017,7/31/2018,Direct,,$26.00,N,$23.83,,Annual $0.00,Annual,Amount,0.0000,1,,,$0.00,,,,,CBD,,"1,179,399",Existing,No,No,Renewal,,,CBRE,Transwestern,,Grupo JB,Zeller Realty Group,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,,41.878644,-87.639259,No,,,,,,,
5320,Office,Office,Century Indemnity,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Accounting and Consulting,,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Accounting and Consulting,,500 W Monroe St,Chicago,Illinois,60661,500 West Monroe,,Chicago,West Loop,,A,,"6,346",,,,Office,,,,63,,5/9/2017,9/1/2017,9/1/2017,11/30/2022,Direct,,$27.00,Full Service Gross,$2.35,,Stepped $0.81,Stepped,Amount,0.8100,3,,,$0.00,,,,,CBD,,"966,317",Existing,No,No,Renewal,,,JLL,CBRE,Advocate Commercial Real Estate Advisors LLC,American Landmark Properties Ltd,Dean Topping & Company,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1990,1/1/1992,,41.880888,-87.640562,No,,,,,,,
28329,Office,Office,Thomas Blaige & Company,Nonprofit,Nonprofit,,,Nonprofit,Nonprofit,,,1700 E Golf Rd,Schaumburg,Illinois,60173,Two Century Centre,Century Center,Chicago,Northwest,Schaumburg,A,,"45,319","245,300,400","2,3,4",,Office,Office,,,132,,5/5/2017,4/1/2018,4/1/2018,3/31/2029,Direct,,$19.75,N,,,Annual $0.50,Annual,Amount,0.5000,12,,Full Service Gross,$2.20,,4/1/2029,3/31/2028,,Suburban,,"226,387",Existing,Yes,No,New Lease,,,JLL,Cushman & Wakefield,,"Stanton Road Capital, LLC",JLL,,,Occupied,No,,No,No,No,,$12.49,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1987,1/1/1989,1/1/2004,42.052831,-88.036676,No,,,,,,,
4948,Office,Office,Great American Insurance Company,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Accounting and Consulting,,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Accounting and Consulting,,330 N Wabash Ave,Chicago,Illinois,60611,330 N Wabash,330 N Wabash,Chicago,North Michigan Avenue,,A,-,"7,338",1430,14,,Office,Mixed-Use,,,112,,5/2/2017,9/1/2017,9/1/2017,12/31/2026,Direct,,$26.00,N,,,Stepped $0.72,Stepped,Amount,0.7200,1,,Full Service Gross,$65.15,,,,,CBD,,"1,141,760",Existing,No,No,Expansion,Growing,,"Chicagoland Commercial, Inc.",NAI Global,,Spear Capital Group,Lincoln Property Company,,,Occupied,No,,Yes,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,10/1/2013,41.888638,-87.627505,No,,,,,,,
6145,Office,Condo,SCOR Reinsurance,,,,,,,,,919 N Michigan Ave,Chicago,Illinois,60611,Palmolive Building,,Chicago,North Michigan Avenue,,A,,"8,541",320,3,,Office,,,,120,,5/2/2017,10/1/2017,10/1/2017,9/30/2027,Direct,,$26.91,NN,$29.88,,Annual 2.52%,Annual,Percent,0.0252,0,,,$89.72,,10/1/2027,9/30/2026,,CBD,,"352,608",Existing,No,No,New Lease,,,JLL,JLL,CBRE,CIM Group,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1927,1/1/1929,1/1/2005,41.899792,-87.623505,No,,,,,,,
27971,Office,Office,Vertex International Inc,Technology,Software,Software,,Technology,Software,Software,,1 Pierce Pl,Itasca,Illinois,60143,One Pierce Place,Hamilton Lakes,Chicago,Northwest,,A,,"13,720",,,,Office,,,,26,,5/2/2017,5/18/2017,5/18/2017,7/31/2019,Sublease,,$12.00,Full Service Gross,,,Stepped $1.00,Stepped,Amount,1.0000,0,,,$0.00,,,,,Suburban,,"578,737",Existing,No,No,,,,Sterling Bay,JLL,MBRE,Golub & Company,Transwestern,,,Expired,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1982,1/1/1984,,41.987924,-88.016883,No,,,,,,,
28724,Office,Office,Akorn Pharmaceuticals,Finance,"Banks, Savings Institutions & Credit Unions",Credit Unions,,Finance,"Banks, Savings Institutions & Credit Unions",Credit Unions,,2655 Warrenville Rd,Downers Grove,Illinois,60515,Corridors Two,The Corridors,Chicago,Western East-West,,A,,"10,000",,1,,Office,Office,,,97,,5/1/2017,8/1/2017,8/1/2017,8/31/2025,Direct,,$14.50,N,,,Annual $0.50,Annual,Amount,0.5000,7,,Modified Gross,$47.00,,,,,Suburban,,"149,896",Existing,No,No,New Lease,,,JLL,JLL,CBRE,"LaSalle Investment Management, Bayerische Versorgungskammer (BVK)",JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1997,1/1/1999,,41.806065,-88.048897,No,,,,,,,
28935,Office,Office,Messina Group,Finance,Real Estate,REIT/Investor,,Finance,Real Estate,REIT/Investor,,400 Skokie Blvd,Northbrook,Illinois,60062,The 400 Building,,Chicago,North Cook County,,A,,"5,602",200,2,,Office,Office,,,92,,5/1/2017,2/1/2017,2/1/2017,9/30/2024,Direct,,$13.00,N,,,Annual 3.00%,Annual,Percent,0.0300,8,,Modified Gross,$25.00,,,,,Suburban,,"195,326",Existing,No,No,Relocation,,,CBRE,MB Real Estate Services,JLL,Blackstone Group,Newmark Knight Frank,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1982,1/1/1984,1/1/1993,42.143986,-87.796913,No,,,,,,,
4440,Office,Condo,Maximum Independent Brokerage,Finance,Insurance (not health),Insurance (not health),,Finance,"Finance, Planners and Advisors",,,203 N LaSalle St,Chicago,Illinois,60601,203 North LaSalle,,Chicago,Central Loop,,A,,"27,871",,20,,Office,Office,,,132,,5/1/2017,11/1/2017,8/1/2018,7/31/2029,Direct,,$39.00,Full Service Gross,,,Annual $0.50,Annual,Amount,0.5000,13,,Full Service Gross,$82.50,,,,,CBD,,"750,000",Existing,No,Yes,Relocation,Growing,,JLL,JLL,,American Landmark Properties Ltd,Transwestern,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1983,1/1/1985,,41.886032,-87.632052,No,,,,,,,
4828,Office,Office,"American Imaging Management, Inc.",Health,"Ambulatory Health Care, Doctors, Dentists",,,Health,"Ambulatory Health Care, Doctors, Dentists",,,300 S Riverside Plz,Chicago,Illinois,60606,Riverside Plaza,,Chicago,West Loop,,A,-,"35,599",1900,19,,Office,Government,1st Generation,,132,,5/1/2017,5/1/2018,5/1/2018,4/30/2029,Direct,,$24.00,N,,,Annual 2.50%,Annual,Percent,0.0250,12,,Full Service Gross,$85.00,,,,,CBD,,"1,048,357",Existing,No,No,New Lease,Growing,,Transwestern,JLL,,New York Common Retirement Fund,JLL,,,Occupied,No,,No,Yes,No,,$14.91,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1980,1/1/1983,,41.877379,-87.638712,No,,,,,,,
5319,Office,Office,Publicis,Finance,"Banks, Savings Institutions & Credit Unions",Investment Banking & Securities Trading,,Finance,"Banks, Savings Institutions & Credit Unions",Investment Banking & Securities Trading,,500 W Madison St,Chicago,Illinois,60661,Accenture Tower,,Chicago,West Loop,,A,,"49,883","350,450,500","3,4,5",,Office,Government,,,60,,5/1/2017,1/1/2018,1/1/2018,12/31/2022,Direct,,$36.70,Full Service Gross,$35.30,,Annual 3.00%,Annual,Percent,0.0300,6,,Full Service Gross,$19.80,,,,,CBD,,"1,369,689",Existing,Yes,No,Renewal,,,Hamilton Partners,JLL,,New York Common Retirement Fund,GlenStar Properties,,,Occupied,No,,No,No,Yes,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1984,1/1/1987,,41.88295,-87.640182,No,,,,,,,
