PropertyID,Address ,Building Name,Suite,City,State,Postal Code,Market ,Sub Market Cluster,Sub Market,Micro Market,Property Type,Building Type,Building Sub Type,Building Sub Specialty,Building Class,Building Sub Class,Building Status,Space Type,Availability Type,Space Condition,Build Out Condition,Condition,Floors,Is Available,Is Vacant,Is Full Floor?,Is Full Building?,Is Divisibile?,View Space,Min Available s.f.,Max Available s.f.,Rent Low,Rent High,Rent Type,Sale Price,Floor Contig s.f.,Large Block (Bldg Contig) s.f.,Calculated Bldg Contig s.f.,Bldg Contig Rent,Operating Expenses p.s.f.,Taxes p.s.f.,Common Area Maintenance p.s.f.,Date on Market,Vacating Tenant Company,Date Vacant,New Tenant,Move In Date,Earliest Move In Timing,Earliest Move in Date,Minimum Lease Term Months,Maximum Lease Term Months,In Statistics?,Sublessor Company,Listing Broker Company,Amenities,Amenity Comments,Building Size,Building Primary Owner,Column Spacing Width,Column Spacing Depth,Building Location
28817,3075 Highland Pky,Highland Landmark I,3,Downers Grove,Illinois,60515,Chicago,Suburban,Eastern East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,1st,No,No,No,No,No,,"6,363","6,363",$40.00,$42.00,N,,,,0,,,,,2/28/2019,,,,5/28/2019,,,,,Yes,,CBRE,,,"280,000","Falcon Real Estate Investment Management, Ltd.",,,
28817,3075 Highland Pky,Highland Landmark I,1,Downers Grove,Illinois,60515,Chicago,Suburban,Eastern East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,1st,No,No,No,No,No,,"9,464","9,464",$27.84,$30.84,N,,,,0,,,,,6/18/2019,,,,9/18/2019,,,,,Yes,,CBRE,,,"280,000","Falcon Real Estate Investment Management, Ltd.",,,
28817,3075 Highland Pky,Highland Landmark I,1,Downers Grove,Illinois,60515,Chicago,Suburban,Eastern East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,1st,No,No,No,No,No,,"9,464","9,464",$30.09,$35.09,N,,"34,377","34,377",0,$19.00,,,,9/22/2016,,,,11/1/2018,Vacant,,,,Yes,,,,,"280,000","Falcon Real Estate Investment Management, Ltd.",,,
28817,3075 Highland Pky,Highland Landmark I,3,Downers Grove,Illinois,60515,Chicago,Suburban,Eastern East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,1st,No,No,No,No,No,,"6,363","6,363",$0.00,$2.00,N,,"34,377","34,377",0,$19.00,,,,9/22/2016,,,,11/1/2018,Vacant,,,,Yes,,,,,"280,000","Falcon Real Estate Investment Management, Ltd.",,,
28817,3075 Highland Pky,Highland Landmark I,2,Downers Grove,Illinois,60515,Chicago,Suburban,Eastern East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,1st,No,No,No,No,No,,"18,550","18,550",$40.50,$41.50,N,,"34,377","34,377",0,$19.00,,,,6/10/2011,,,,11/1/2018,Vacant,,,,Yes,,,,,"280,000","Falcon Real Estate Investment Management, Ltd.",,,
28817,3075 Highland Pky,Highland Landmark I,,Downers Grove,Illinois,60515,Chicago,Suburban,Eastern East-West,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,2nd,No,No,No,No,No,,"37,779","37,779",$30.00,$33.00,Full Service Gross,,"37,779","37,779",0,$23.00,,,,2/6/2018,,,,1/1/2019,Negotiable,,0,0,Yes,,,,,"280,000","Falcon Real Estate Investment Management, Ltd.",,,
209145,3100 Sanders Rd,West Plaza,,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,1st,No,No,Yes,No,No,,"51,013","51,013",$50.00,$52.00,Full Service Gross,,"51,013","51,013","77,902",$0.00,,,,8/5/2015,,,,1/1/2019,Vacant,,,,Yes,,,,,"365,268",Allstate Insurance,,,
209145,3100 Sanders Rd,West Plaza,250,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,,,,,2nd,No,No,No,No,No,,,"35,000",$31.30,$34.30,Full Service Gross,,,"35,000","77,902",,,,,9/21/2018,,,,10/1/2018,Vacant,,,,Yes,,,,,"365,268",Allstate Insurance,,,
209145,3100 Sanders Rd,West Plaza,,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,2nd,Yes,Yes,No,No,No,,"39,252","39,252",$43.24,$45.24,Full Service Gross,,"39,252","39,252","77,902",$0.00,,,,8/5/2015,,,,,Vacant,,0,0,Yes,,,,,"365,268",Allstate Insurance,,,
209145,3100 Sanders Rd,West Plaza,,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,2nd,No,No,Yes,No,Yes,,"73,055","39,244",$48.00,$50.00,Full Service Gross,,"78,496","39,244","77,902",$0.00,,,,8/5/2015,,,,12/1/2018,TBD,,,,Yes,,,,,"365,268",Allstate Insurance,,,
209145,3100 Sanders Rd,West Plaza,,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,3rd,Yes,Yes,Yes,No,Yes,,"73,055","77,902",$29.00,$34.00,Full Service Gross,,"77,902","77,902","77,902",$0.00,,,,8/5/2015,,,,,Vacant,,,,Yes,,,,,"365,268",Allstate Insurance,,,
4877,311 S Wacker Dr,311 South Wacker,480,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,4th,Yes,Yes,No,No,No,,"7,244","7,244",$0.00,$5.00,N,,"7,244","7,244","68,745",$21.50,,,,10/4/2017,,,,,Vacant,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,500,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,5th,No,No,No,No,No,,"9,347","9,347",$25.25,$28.25,N,,"9,347","9,347","68,745",,,,,3/19/2019,,,,7/30/2019,,,60,120,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,540,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,5th,No,No,No,No,No,,"2,104","2,104",$0.00,$2.00,N,,,,"68,745",,,,,7/8/2019,,,,,,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,510,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,5th,No,No,No,No,No,,"2,761","2,761",$48.11,$51.11,N,,"2,761","2,761","68,745",$21.50,,,,2/1/2018,,,,3/11/2019,,,0,0,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,520,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,5th,Yes,Yes,No,No,No,,"3,685","3,685",$27.65,$30.65,N,,"3,685","3,685","68,745",$21.50,,,,2/1/2018,,,,,Vacant,,0,0,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,530,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,5th,Yes,Yes,No,No,No,,"3,260","3,260",$24.00,$28.00,N,,"3,260","3,260","68,745",$21.50,,,,2/1/2018,,,,,Vacant,,0,0,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,625,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,6th,Yes,No,No,No,No,,"3,427","3,427",$33.00,$36.00,N,,"3,427","3,427","68,745",,,,,1/14/2019,,,,,Specific Date,12/1/2019,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,960,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,Trophy,9th,Yes,Yes,No,No,No,,"4,975","4,975",$29.37,$32.37,N,,"4,975","4,975","68,745",$21.50,,,,11/3/2016,,,,,Vacant,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1400,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,14th,No,No,No,No,No,,"8,510","8,510",$33.19,$35.19,N,,,,"68,745",,,,,1/23/2019,,,,4/23/2019,,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1410,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,14th,Yes,No,No,No,No,,"2,487","2,487",$27.50,$28.50,N,,"2,487","2,487","68,745",,,,,2/25/2019,,,,,Specific Date,6/1/2019,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1400,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,Excellent,14th,No,No,No,No,No,,"14,874","14,874",$45.50,$48.50,N,,"14,874","14,874","68,745",$23.00,,,,10/23/2017,,,,6/30/2018,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1560,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,15th,Yes,Yes,No,No,No,,"4,634","4,634",$33.50,$35.50,N,,"4,634","4,634","68,745",$23.00,,,,9/14/2011,,,,,Vacant,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1725,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,17th,No,No,No,No,No,,"2,856","2,856",$27.88,$28.88,N,,,,"68,745",,,,,5/10/2019,,,,6/10/2019,,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1775,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,17th,No,No,No,No,No,,"4,518","4,518",$25.25,$27.25,N,,,"4,518","68,745",,,,,8/16/2018,,,,4/1/2019,Vacant,,0,0,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1710,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,17th,Yes,No,No,No,No,,"1,800","1,800",$41.00,$46.00,N,,"1,800","1,800","68,745",$25.00,,,,11/6/2018,,3/1/2019,,,Specific Date,3/1/2019,0,0,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1790,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,17th,No,No,No,No,No,,"1,007","1,007",$70.00,$74.00,N,,"1,007","1,007","68,745",$23.00,,,,11/6/2018,,,,3/15/2019,,,0,0,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1725,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,17th,No,No,No,No,No,,"2,856","2,856",$29.33,$30.33,N,,,"2,856","68,745",,,,,3/16/2015,,,,4/1/2019,Vacant,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1710,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,17th,No,No,No,No,No,,"2,534","2,534",$24.00,$28.00,N,,,"2,534","68,745",,,,,3/16/2017,,,,4/1/2019,Vacant,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,1800,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,18th,Yes,No,No,No,No,,"22,172","22,172",$30.68,$35.68,N,,"22,172","22,172","68,745",,,,,6/13/2019,,,,,Specific Date,10/1/2019,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2020,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,Trophy,20th,No,No,No,No,No,,"4,804","4,804",$37.00,$41.00,N,,"4,804","4,804","68,745",$23.50,,,,11/3/2016,,,,1/1/2019,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2175,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,21st,Yes,No,No,No,Yes,,"2,316","7,739",$33.88,$36.88,N,,"7,739","7,739","68,745",,,,,5/13/2019,,,,,Specific Date,7/1/2019,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2150,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,21st,No,No,No,No,No,,"5,423","5,423",$0.00,$4.00,N,,,"5,423","68,745",,,,,4/17/2013,,,,4/1/2019,Vacant,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2250,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,22nd,No,No,No,No,No,,"5,758","5,758",$44.00,$49.00,N,,"5,758","5,758","68,745",$24.50,,,,8/16/2018,,,,10/16/2019,,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2210,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,22nd,No,No,No,No,No,,"3,108","3,108",$38.09,$39.09,N,,"3,108","3,108","68,745",$24.50,,,,3/24/2015,,,,1/1/2019,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2200,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,22nd,No,No,No,No,No,,"4,757","4,757",$0.00,$2.00,Full Service Gross,,"4,757","4,757","68,745",$24.50,,,,5/25/2017,,,,1/1/2019,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2350,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,23rd,Yes,No,No,No,No,,"5,200","5,200",$19.75,$23.75,N,,"5,200","5,200","68,745",,,,,6/13/2019,,,,,Specific Date,10/1/2019,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2370,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,23rd,No,No,No,No,No,,"3,505","3,505",$45.75,$50.75,N,,"3,505","3,505","68,745",$24.50,,,,5/3/2018,,,,3/19/2019,Vacant,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2300,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,23rd,No,No,No,No,No,,"9,869","9,869",$26.00,$30.00,,,"9,869","9,869","68,745",$0.00,,,,8/24/2018,,,,4/1/2019,Specific Date,4/1/2019,0,0,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2450,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,24th,No,No,No,No,No,,"9,138","9,138",$40.50,$41.50,NNN,,"9,138","9,138","68,745",$24.50,,,,10/5/2018,,4/1/2019,,11/7/2019,Specific Date,4/1/2019,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2525,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,1st Generation,Spec,Excellent,25th,Yes,No,No,No,No,,"2,249","2,249",$25.00,$30.00,N,,"2,249","2,249","68,745",,,,,11/15/2018,,,,,Specific Date,6/1/2019,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2550,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,25th,Yes,No,No,No,No,,"2,952","2,952",$36.95,$41.95,N,,"2,952","2,952","68,745",,,,,5/13/2019,,,,,Specific Date,10/1/2019,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2500,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,Excellent,25th,Yes,No,No,No,No,,"9,161","9,161",$30.21,$31.21,NNN,,"9,161","9,161","68,745",,,,,8/7/2019,,,,,Specific Date,5/1/2020,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2640,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,26th,Yes,Yes,No,No,No,,"5,051","5,051",$27.87,$32.87,Full Service Gross,,,"5,051","68,745",,,,,11/8/2018,,,,,Vacant,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2620,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,26th,No,No,No,No,No,,"3,076","3,076",$16.50,$17.50,N,,,"3,076","68,745",,,,,11/8/2018,,,,9/7/2019,,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,2650,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,Trophy,26th,No,No,No,No,No,,"11,287","11,287",$25.00,$26.00,N,,,"11,287","68,745",,,,,11/9/2017,,,,,90 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3225,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,,32nd,Yes,No,No,No,No,,"6,967","6,967",29.64,$33.64,Full Service Gross,,"6,967","6,967","68,745",,,,,4/9/2019,,,,,Specific Date,11/1/2019,,,Yes,,Transwestern,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3250,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,32nd,No,No,No,No,No,,"4,327","4,327",$0.00,$5.00,N,,"4,327","4,327","68,745",$25.50,,,,5/11/2018,,,,1/1/2019,Specific Date,2/1/2019,0,0,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3280,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,32nd,Yes,Yes,No,No,No,,"2,793","2,793",,$3.00,N,,"2,793","2,793","68,745",$25.50,,,,11/14/2016,,,,,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3350,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,33rd,Yes,Yes,No,No,No,,"4,372","4,372",$37.00,$40.00,N,,"18,362","4,372","68,745",$25.50,,,,2/28/2017,,,,,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3300,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,33rd,Yes,Yes,No,No,No,,"6,204","6,204",$16.00,$21.00,N,,"18,362","6,204","68,745",$25.50,,,,5/24/2017,,,,,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3390,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,33rd,No,No,No,No,No,,"2,340","2,340",$21.00,$22.00,N,,"18,362","18,362","68,745",$25.50,,,,10/24/2017,,,,1/13/2019,Specific Date,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3380,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,33rd,Yes,No,No,No,No,,"5,446","5,446",$0.00,$4.00,N,,"18,362","5,446","68,745",$25.50,,,,10/24/2017,,,,,30 Days,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3600,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,Excellent,36th,Yes,No,No,No,No,,"21,996","21,996",,$5.00,,,"21,996","21,996","68,745",,,,,4/1/2019,,,,,Specific Date,11/1/2019,,,Yes,,Transwestern,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3800,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,38th,No,No,No,No,No,,"22,940","22,940",$30.21,$35.21,N,,"22,940","68,746","68,745",$26.25,,,,3/31/2017,,,,6/30/2018,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3940,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,39th,Yes,No,No,No,No,,"4,460","4,460",$41.50,$45.50,N,,"22,930","68,745","68,745",,,,,9/9/2019,,,,,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3950,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,39th,Yes,No,No,No,No,,"3,341","3,341",$47.00,$52.00,N,,"22,930","68,745","68,745",,,,,9/9/2019,,,,,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3920,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,39th,Yes,No,No,No,No,,"6,154","6,154",$34.69,$37.69,N,,"22,930","68,745","68,745",,,,,9/9/2019,,,,,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3900,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,39th,No,No,No,No,No,,"8,975","8,975",$23.00,$26.00,NNN,,"22,930","68,745","68,745",,,,,9/9/2019,,,,3/9/2020,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,3900,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,39th,No,No,No,No,No,,"22,931","22,931",$30.00,$33.00,N,,"22,931","68,746","68,745",$26.25,,,,3/31/2017,,,,6/30/2018,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,4050,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,40th,Yes,No,No,No,No,,"7,757","7,757",$26.92,$30.92,N,,"22,875","68,745","68,745",,,,,9/9/2019,,,,,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,4020,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,40th,Yes,No,No,No,No,,"9,151","9,151",$30.43,$33.43,N,,"22,875","68,745","68,745",,,,,9/9/2019,,,,,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,4000,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,40th,No,No,No,No,No,,"5,967","5,967",$29.64,$32.64,N,,"22,875","68,745","68,745",,,,,9/9/2019,,,,3/9/2020,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,4000,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,40th,No,No,No,No,No,,"22,875","22,875",$21.00,$23.00,N,,"22,875","68,746","68,745",$26.25,,,,3/31/2017,,,,6/30/2018,Vacant,,,,Yes,,,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,4750,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,47th,Yes,No,No,No,No,,"7,534","7,534",,$4.00,N,,"7,534","7,534","68,745",,,,,9/9/2019,,,,,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
4877,311 S Wacker Dr,311 South Wacker,4700,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,47th,No,No,No,No,No,,"13,248","13,248",$22.00,$26.00,N,,"13,248","13,248","68,745",$26.25,,,,1/8/2015,,,,3/9/2020,120 Days,,,,Yes,,Cushman & Wakefield,,,"1,313,315",Zeller Realty Group,,,
