PropertyID,Bldg Type,Bldg Subtype,Sale Status,Active Marketing Date,Under Contract Date,Sold Date,Address,City,State,Zip,Bldg Name,Business Park,Market,Submarket,Micromarket,Bldg Class,Bldg Status,Tenancy,Bldg Size at Sale,Bldg Size,Sales Price,Price Est?,Portfolio?,Sale is Confidential,Parcel Size (acres),Parcel Number,Cap Rate,Occupancy at Sale,Asset Profile,Buyer,Buyer Company Participation %,Buyer Company Countries,Seller,Buyer Broker Company,Seller Broker Company,CAs,Tours,Bids,Construction Materials,Dock Configuration Type,Industrial AC,Crane Served?,Crane Comments,Submarket Cluster,Custom Cluster,Stories,Build Date,Renovated Date,Landlord Leasing Company,Management Company,Sale Type,Latitude,Longitude,Is Federal Sale?,Most Expensive Street?
3163,Office,Office,Sold,,,8/1/2007,10 S Wacker Dr,Chicago,Illinois,60606,CME Center,CME Center,Chicago,West Loop,Wacker West,A,Existing,,"1,200,000","1,200,000","$8,200,000",No,No,No,,17-16-200-024-0000,,9600%,,"SIP North Stetson Venture, LLC",1.0000,,"Manulife Financial Corporation, John Hancock Life Insurance Company",,,,,,,,,,,CBD,,40,1/1/1983,,Zeller Realty Group,Hines,Acquisition,41.881391,-87.637389,No,Yes
28629,Office,Office,Sold,,,7/25/2007,2333 Waukegan Rd,Bannockburn,Illinois,60015,Bannockburn Lakes I,Bannockburn Lake Office Plaza,Chicago,North Lake County,,A,Existing,,"104,075","108,974","$56,092,401",No,Yes,No,,16-20-100-031,,6430%,,Ameritus Corporate Real Estate Service,1.0000,,"Duke Realty Corporation, JP Morgan Chase & Company",,CBRE,,,,,,,,,Suburban,,3,1/1/1987,1/1/2018,CBRE,CBRE,Acquisition,42.195648,-87.859528,No,No
28581,Office,Office,Sold,,,7/25/2007,2201 Waukegan Rd,Bannockburn,Illinois,60015,Bannockburn Lakes IV,Bannockburn Lake Office Plaza,Chicago,North Lake County,,A,Existing,,"104,075","107,449","$28,250,000",No,Yes,No,,16-20-200-036,,6230%,,Oak Street Real Estate Capital,1.0000,,James Campbell Company,,CBRE,,,,,,,,,Suburban,,3,1/1/1987,,Newmark Knight Frank,Transwestern,Acquisition,42.194865,-87.855236,No,No
28634,Office,Office,Sold,,,7/25/2007,2345 Waukegan Rd,Bannockburn,Illinois,60015,Bannockburn Lakes II,Bannockburn Lake Office Plaza,Chicago,North Lake County,,A,Existing,,"104,214","104,214","$45,000,000",No,Yes,No,,16-20-100-047,,6230%,,"GID Investment LLC, Spaulding & Slye, DuPont Corporate Real Estate",1.0000,,Blackstone Group,,CBRE,,,,,,,,,Suburban,,3,1/1/1987,,CBRE,Columbia Property Trust,Acquisition,42.195465,-87.857254,No,No
29475,Office,Office,Sold,,,7/24/2007,9550 W Higgins Rd,Rosemont,Illinois,60018,Pointe O'Hare I,Pointe O'Hare,Chicago,O'Hare,,A,Existing,Multi-Tenant,"270,512","270,512","$24,149,596",No,Yes,No,,12-03-100-029-0000,,8190%,,"GlenStar Properties, Walton Street Capital",1.0000,,M&J Wilkow,,HFF (dba JLL),,,,,,,,,Suburban,,11,1/1/2001,,Lincoln Property Company,NAI Global,Acquisition,41.993845,-87.86435,No,No
4812,Office,Office,Sold,,,7/24/2007,30 S Wacker Dr,Chicago,Illinois,60606,CME Center,CME Center,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"1,200,000","1,200,000","$61,089,076",No,No,No,,17-16-200-022-0000,,8400%,,John Buck Company,1.0000,,Ondeo Nalco Center,,HFF (dba JLL),,,,,,,,,CBD,,40,1/1/1983,,Golub & Company,,Acquisition,41.881173,-87.637379,No,Yes
28581,Office,Office,Sold,,,7/24/2007,2201 Waukegan Rd,Bannockburn,Illinois,60015,Bannockburn Lakes IV,Bannockburn Lake Office Plaza,Chicago,North Lake County,,A,Existing,,"107,449","107,449","$188,240,000",No,Yes,No,,16-20-200-036,,6320%,,"SoundView Real Estate Partners, LLC, Transwestern",1.0000,,JP Morgan Chase & Company,,HFF (dba JLL),,,,,,,,,Suburban,,3,1/1/1987,,CBRE,CBRE,Acquisition,42.194865,-87.855236,No,No
28629,Office,Office,Sold,,,7/24/2007,2333 Waukegan Rd,Bannockburn,Illinois,60015,Bannockburn Lakes I,Bannockburn Lake Office Plaza,Chicago,North Lake County,,A,Existing,,"104,075","108,974","$28,875,000",No,Yes,No,,16-20-100-031,,6430%,,Select Income REIT,1.0000,,Deutsche Asset & Wealth Management,,HFF (dba JLL),,,,,,,,,Suburban,,3,1/1/1987,1/1/2018,GlenStar Properties,Zeller Realty Group,Acquisition,42.195648,-87.859528,No,No
28634,Office,Office,Sold,,,7/24/2007,2345 Waukegan Rd,Bannockburn,Illinois,60015,Bannockburn Lakes II,Bannockburn Lake Office Plaza,Chicago,North Lake County,,A,Existing,,"104,214","104,214","$19,200,000",No,Yes,No,,16-20-100-047,,6230%,,Dell-Glen Ellyn,1.0000,,"Lane Development, LLC",,HFF (dba JLL),,,,,,,,,Suburban,,3,1/1/1987,,Sterling Bay,Helios Properties,Acquisition,42.195465,-87.857254,No,No
29041,Office,Office,Sold,,,7/24/2007,500 Lake Cook Rd,Deerfield,Illinois,60015,Corporate 500,Corporate 500 Park,Chicago,North Lake County,,A,Existing,,"158,096","158,096","$50,000,000",No,Yes,No,,16-33-300-026,,8300%,,MJH Corporate Center I LLC,1.0000,,Sun Life Institutional Investments,,HFF (dba JLL),,,,,,,,,Suburban,,4,1/1/1986,,JLL,JLL,Acquisition,42.152245,-87.77175,No,No
29056,Office,Office,Sold,,,7/24/2007,510 Lake Cook Rd,Deerfield,Illinois,60015,Corporate 510,Corporate 500 Park,Chicago,North Lake County,,A,Existing,,"159,420","159,420","$132,000,000",No,Yes,No,,16-33-301-013,,2240%,,"Lincoln Property Company, Wells Real Estate Funds",1.0000,,CBRE Global Investors,,HFF (dba JLL),,,,,,,,,Suburban,,4,1/1/1986,,JLL,JLL,Acquisition,42.154003,-87.84028,No,No
29067,Office,Office,Sold,,,7/24/2007,520 Lake Cook Rd,Deerfield,Illinois,60015,Corporate 520,Corporate 500 Park,Chicago,North Lake County,,A,Existing,,"186,858","186,858","$60,300,000",No,Yes,No,,16-33-301-009,,7170%,,VEREIT,1.0000,,JP Morgan Chase & Company,,HFF (dba JLL),,,,,,,,,Suburban,,6,1/1/1989,,NAI Hiffman,Cushman & Wakefield,Acquisition,42.15667,-87.842766,No,No
29086,Office,Office,Sold,,,7/24/2007,540 Lake Cook Rd,Deerfield,Illinois,60015,Corporate 540,Corporate 500 Park,Chicago,North Lake County,,A,Existing,,"193,299","193,299","$56,082,725",No,Yes,No,,16-33-301-009,,9490%,,Brookfield Asset Management,1.0000,,"Lane Development, LLC",,HFF (dba JLL),,,,,,,,,Suburban,,6,1/1/1989,,Newmark Knight Frank,,Acquisition,42.1565,-87.841951,No,No
27970,Office,Office,Sold,,,7/24/2007,1 Parkway N,Deerfield,Illinois,60015,One Parkway North,Parkway North Center,Chicago,North Lake County,,A,Existing,,"271,500","271,500","$16,779,563",No,Yes,No,,16-31-212-004,,9260%,,Behringer,1.0000,,"Fifield Realty Corporation, CBRE Global Investors",,HFF (dba JLL),,,,,,,,,Suburban,,5,1/1/1988,1/1/2016,Newmark Knight Frank,"Topco Associates, LLC",Acquisition,42.164154,-87.876648,No,No
28112,Office,Office,Sold,,,7/24/2007,1111 W 22nd St,Oak Brook,Illinois,60523,Oakbrook Gateway,Oak Brook Gateway,Chicago,Eastern East-West,Oak Brook,A,Existing,,"229,756","233,166","$305,000,000",No,Yes,No,,06-26-200-008,,8780%,,"Angelo, Gordon & Company",1.0000,,CBRE Global Investors,,HFF (dba JLL),,,,,,,,,Suburban,,8,1/1/1984,,CBRE,JLL,Acquisition,41.8463,-87.946455,No,No
28509,Office,Office,Sold,,,7/24/2007,2001 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza I,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"180,005","187,189","$76,758,190",No,Yes,No,,06-23-404-032,,9370%,,"Metzler U.S. Real Estate Fund, L.P.",1.0000,,America REIT II,,HFF (dba JLL),,,,,,,,,Suburban,,7,1/1/1980,1/1/1987,JLL,EQ Office,Acquisition,41.850624,-87.947233,No,No
28515,Office,Office,Sold,,,7/24/2007,2015 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza II,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"168,000","168,000","$9,200,000",No,Yes,No,,06-23-404-032,,10000%,,"MDC Property Services Ltd, Nicola Crosby Real Estate",1.0000,,Pearlmark Real Estate Partners,,HFF (dba JLL),,,,,,,,,Suburban,,8,1/1/1980,1/1/1987,Geller Capital Partners LLC,Cushman & Wakefield,Acquisition,41.850019,-87.946467,No,No
28521,Office,Office,Sold,,,7/24/2007,2021 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza III,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,,"167,000","167,000","$217,500,000",No,Yes,No,,06-23-404-032,,10000%,,Younan Properties,1.0000,,"Northern Builders, Inc.",,HFF (dba JLL),,,,,,,,,Suburban,,7,1/1/1980,1/1/1987,CBRE,NAI Hiffman,Acquisition,41.84931,-87.947198,No,No
28432,Office,Office,Sold,,,7/24/2007,18W140 Butterfield Rd,Oakbrook Terrace,Illinois,60181,One Lincoln Centre,Lincoln Centre,Chicago,Eastern East-West,Oak Brook,A,Existing,,"303,098","317,525","$15,423,426",No,Yes,No,,06-21-402-028,,7460%,,Mjh Deerfield Llc,1.0000,,US Realty Advisors,,HFF (dba JLL),,,,,,,,,Suburban,,16,1/1/1986,,GlenStar Properties,Helios Properties,Acquisition,41.846752,-87.984317,No,No
27976,Office,Office,Sold,,,7/24/2007,1 Tower Ln,Oakbrook Terrace,Illinois,60181,Oakbrook Terrace Tower,,Chicago,Eastern East-West,Oak Brook,A,Existing,,"792,192","792,192","$23,026,647",No,Yes,No,,06-23-101-035,,5380%,,Piedmont Office Realty Trust,1.0000,,"Franklin Partners, Bixby Bridge Capital LLC, Franklin American, LLC",,HFF (dba JLL),,,,,,,,,Suburban,,31,1/1/1987,,Zeller Realty Group,Helios Properties,Acquisition,41.858155,-87.95436,No,No
27978,Office,Office,Sold,,,7/24/2007,1 Westbrook Corporate Ctr,Westchester,Illinois,60154,Westbrook Tower I,Westbrook Corporate Center,Chicago,Eastern East-West,,A,Existing,,"204,327","229,048","$41,681,312",No,Yes,No,,15-30-200-045-0000,,7600%,,Sperry Equities,1.0000,,"GlenStar Properties, PGIM Real Estate",,HFF (dba JLL),,,,,,,,,Suburban,,10,1/1/1985,,CBRE,,Acquisition,41.845605,-87.902215,No,No
28486,Office,Office,Sold,,,7/24/2007,2 Westbrook Corporate Ctr,Westchester,Illinois,60154,Westbrook Tower II,Westbrook Corporate Center,Chicago,Eastern East-West,,A,Existing,,"221,456","221,456","$8,164,381",No,Yes,No,,15-30-200-043-0000,,9320%,,Apollo Global Management,1.0000,,Duke Realty Corporation,,HFF (dba JLL),,,,,,,,,Suburban,,10,1/1/1985,,Newmark Knight Frank,Cushman & Wakefield,Acquisition,41.846214,-87.904798,No,No
28777,Office,Office,Sold,,,7/24/2007,3 Westbrook Corporate Ctr,Itasca,Illinois,60143,Westbrook Tower III,Hamilton Lakes,Chicago,Eastern East-West,,A,Existing,,"216,096","220,070","$6,112,164",No,Yes,No,,15-30-200-043-0000,,8950%,,John Buck Company,1.0000,,Beacon Capital Partners,,HFF (dba JLL),,,,,,,,,Suburban,,5,1/1/1987,,CBRE,GC Essential Asset REIT,Acquisition,41.846218,-87.903746,No,No
28926,Office,Office,Sold,,,7/24/2007,4 Westbrook Corporate Ctr,Westchester,Illinois,60154,Tower IV,Westbrook Corporate Center,Chicago,Eastern East-West,,A,Existing,,"215,433","215,724","$17,015,532",No,Yes,No,,15-30-200-045-0000,,5350%,,Agellan Commercial REIT,1.0000,,GE Capital Real Estate,,HFF (dba JLL),,,,,,,,,Suburban,,10,1/1/1995,,Sterling Bay,CBRE,Acquisition,41.845476,-87.90307,No,No
29033,Office,Office,Sold,,,7/24/2007,5 Westbrook Corporate Ctr,Westchester,Illinois,60154,Tower V,Westbrook Corporate Center,Chicago,Eastern East-West,,A,Existing,,"216,096","216,096","$23,355,314",No,Yes,No,,15-30-200-042-0000,,9030%,,Guardian Realty Management,1.0000,,"Pain Specialists of Greater Chicago, GlenStar Properties",,HFF (dba JLL),,,,,,,,,Suburban,,10,1/1/1990,,Colliers International,Transwestern,Acquisition,41.845412,-87.905294,No,No
3136,Office,Office,Sold,,,7/24/2007,1 N Franklin St,Chicago,Illinois,60606,PNC Centre at One North Franklin,,Chicago,West Loop,,A,Existing,Multi-Tenant,"617,592","634,747","$16,500,000",No,No,No,,17-09-456-001-0000,,10000%,,AEW Capital Management,1.0000,,Pearlmark Real Estate Partners,,HFF (dba JLL),,,,,,,,,CBD,,37,1/1/1991,,Zeller Realty Group,,Acquisition,41.882284,-87.634983,No,No
5320,Office,Office,Sold,,,7/11/2007,500 W Monroe St,Chicago,Illinois,60661,500 West Monroe,,Chicago,West Loop,,A,Existing,,"973,000","966,317","$17,300,000",No,No,No,,17-16-103-015-0000,500.0%,9200%,,Eaton Vance Real Estate Investment Group,1.0000,,Saban Capital Group,,JLL,,,,,,,,,CBD,,44,1/1/1992,,CBRE,Lincoln Property Company,Acquisition,41.880888,-87.640562,No,No
28589,Office,Office,Sold,,,5/17/2007,2211 Sanders Rd,Northbrook,Illinois,60062,Caremark Tower II,Caremark Towers,Chicago,North Cook County,,A,Existing,Multi-Tenant,"195,116","195,116","$11,500,000",Yes,Yes,No,,,,10000%,,CIM Group,"0.5000, 0.5000",",",Equity Commonwealth,,HI Group,,,,,,,,,Suburban,,10,1/1/1980,,GlenStar Properties,CBRE,Acquisition,42.119949,-87.874977,No,No
28592,Office,Office,Sold,,,5/17/2007,2215 Sanders Rd,Northbrook,Illinois,60062,Caremark Tower I,Caremark Towers,Chicago,North Cook County,,A,Existing,Multi-Tenant,"171,301","171,301","$9,219,008",Yes,Yes,No,,04-18-400-024-0000,,7080%,,Boeing Company,"0.5000, 0.5000",",",Starwood Capital Group,,HI Group,,,,,,,,,Suburban,,5,1/1/1979,,CBRE,Cole Real Estate Income Strategy Daily Nav Inc.,Acquisition,42.113802,-87.87636,No,No
4709,Office,Office,Sold,,,4/1/2007,250 S Wacker Dr,Chicago,Illinois,60606,250 South Wacker,,Chicago,West Loop,Wacker West,A,Existing,,"244,961","244,961","$26,831,231",No,No,No,,17-16-215-002-0000,,700%,,State Teachers Retirement System of Ohio,1.0000,,Cornerstone Realty,,JLL,,,,,,,,,CBD,,16,1/1/1958,1/1/2006,Lincoln Property Company,Piedmont Office Realty Trust,Acquisition,41.878599,-87.637148,No,Yes
28806,Office,Office,Sold,,,3/31/2007,3025 Highland Pky,Downers Grove,Illinois,60515,Highland Landmark II,Highland Landmark,Chicago,Eastern East-West,,A,Existing,Multi-Tenant,"284,278","284,278","$18,421,679",No,No,No,,06-29-403-035,780.0%,6090%,,American Realty Advisors,1.0000,,Blackstone Group,,JLL,,,,,,,,,Suburban,,8,1/1/1998,,Colliers International,NAI Hiffman,Acquisition,41.834171,-88.004722,No,No
27965,Office,Office,Sold,,,3/19/2007,1 Mid America Plz,Oakbrook Terrace,Illinois,60181,One Mid America,Mid America Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"204,630","204,630","$39,755,337",No,Yes,No,,06-22-415-027,621.0%,7890%,,GLL Real Estate Partners,1.0000,,"ASA Properties, Middleton Partners",,CBRE,,,,,,,,,Suburban,,10,1/1/1985,,Telos Group,GlenStar Properties,Acquisition,41.848769,-87.958313,No,No
28480,Office,Office,Sold,,,3/19/2007,2 Mid America Plz,Oakbrook Terrace,Illinois,60181,Two Mid America,Mid America Plaza,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"204,630","204,630","$61,767,705",No,Yes,No,,06-22-415-027,621.0%,9550%,,Behringer,1.0000,,John Buck Company,,CBRE,,,,,,,,,Suburban,,10,1/1/1985,,Hines,Colliers International,Acquisition,41.847654,-87.95837,No,No
28557,Office,Office,Sold,,,2/21/2007,2121 Waukegan Rd,Bannockburn,Illinois,60015,Bannockburn Lakes V,Bannockburn Lake Office Plaza,Chicago,North Lake County,,A,Existing,Multi-Tenant,"103,500","103,500","$6,363,500",No,No,No,,16-20-200-038,,4600%,,Blackstone Group,1.0000,,Blackstone Group,,Transwestern,,,,,,,,,Suburban,,3,1/1/1987,,MB Real Estate Services,Lincoln Property Company,Acquisition,42.192238,-87.854882,No,No
28929,Office,Office,Sold,,,1/24/2007,40 Skokie Blvd,Northbrook,Illinois,60062,Boulevard 40,,Chicago,North Cook County,,A,Existing,Multi-Tenant,"106,850","106,850","$23,350,000",No,No,No,,04-02-101-004-0000,200.0%,5780%,,"Pembroke Hobson, LLC","0.5000, 0.5000",",",Westbrook Partners,,JLL,,,,,,,,,Suburban,,6,1/1/1984,1/1/1993,NAI Global,"American Realty Capital Trust III, Inc.",Acquisition,42.15202,-87.802175,No,No
28622,Office,Office,Sold,,,1/5/2007,231 N Martingale Rd,Schaumburg,Illinois,60173,Woodfield Pointe Office Center,Woodfield Pointe Office Center,Chicago,Northwest,Schaumburg,A,Existing,,"317,198","317,198","$33,000,000",No,No,No,,,,10000%,,"Walton Street Capital, GlenStar Properties",1.0000,,Atlas Financial Holdings,,CBRE,,,,,,,,,Suburban,,11,1/1/1987,1/1/2007,Hamilton Partners,JLL,Acquisition,42.033398,-88.032898,No,No
28419,Office,Mixed-Use,Sold,,,12/27/2006,1849 Green Bay Rd,Highland Park,Illinois,60035,Renaissance Place North,Renaissance Place,Chicago,North Lake County,,A,Existing,,"137,138","137,138","$43,118,068",No,No,No,,16-23-308-035,,9450%,,Blackstone Group,1.0000,,Walton Street Capital,,JLL,,,,,,,,,Suburban,,3,1/1/2000,,CBRE,Cole Credit Property Trust III,Acquisition,42.186181,-87.802434,No,No
28482,Office,Office,Sold,,,12/11/2006,2 Pierce Pl,Itasca,Illinois,60143,Two Pierce Place,,Chicago,Northwest,,A,Existing,Multi-Tenant,"485,556","485,556","$57,000,000",No,No,No,,,,3990%,,"HUB Mid-West, LLC",1.0000,,TA Realty,,Cushman & Wakefield,,,,,,,,,Suburban,,27,1/1/1991,,NAI Hiffman,NAI Hiffman,Acquisition,41.987304,-88.015026,No,No
29070,Office,Office,Sold,,,11/30/2006,5215 Old Orchard Rd,Skokie,Illinois,60077,5215 Old Orchard,,Chicago,North Cook County,,A,Existing,Multi-Tenant,"209,625","209,625","$20,182,000",No,No,No,,10-09-309-034-0000,,8810%,,Duke Realty Corporation,1.0000,,KBS Realty Advisors,,Cushman & Wakefield,,,,,,,,,Suburban,,12,1/1/1984,,CBRE,NAI Hiffman,Acquisition,42.060295,-87.757388,No,No
28444,Office,Office,Sold,,,11/30/2006,1901 N Roselle Rd,Schaumburg,Illinois,60173,Chatham Centre,,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"205,614","205,614","$46,697,955",No,No,No,,07-10-200-016-0000,640.0%,6720%,,Unknown,"0.5000, 0.5000",",",Hearn Company,,Colliers International,,,,,,,,,Suburban,,10,1/1/1990,,Cushman & Wakefield,Sterling Bay,Acquisition,42.06142,-88.07811,No,No
5458,Office,Office,Sold,,,11/30/2006,550 W Adams St,Chicago,Illinois,60661,USG Building,,Chicago,West Loop,,A,Existing,Multi-Tenant,"479,000","483,677","$30,150,000",No,No,No,,17-16-107-021-0000,600.0%,9400%,,MB Financial Bank,1.0000,,Clarion Partners,,CBRE,,,,,,,,,CBD,,18,1/1/2006,,NAI Hiffman,Dean Topping & Company,Acquisition,41.8795,-87.641944,No,No
29388,Office,Office,Sold,,,11/29/2006,8600 W Bryn Mawr Ave,Chicago,Illinois,60631,Presidents Plaza I,Presidents Plaza,Chicago,O'Hare,,A,Existing,,"409,000","409,000","$40,258,690",No,No,No,,12-02-302-018-0000,,9460%,,MJH Corporate Center I LLC,"0.5000, 0.5000",",","Angelo, Gordon & Company, White Oak Realty Partners, Fulcrum Asset Advisors",,CBRE,,,,,,,,,Suburban,,12,1/1/1980,1/1/2011,Clayco Inc.,Parkway Realty Services,Acquisition,41.982468,-87.842055,No,No
29393,Office,Office,Sold,,,11/29/2006,8700 W Bryn Mawr Ave,Chicago,Illinois,60631,Presidents Plaza II,Presidents Plaza,Chicago,O'Hare,,A,Existing,,"409,000","431,346","$64,500,000",No,No,No,,12-02-302-019-0000,,8520%,,LaSalle Investment Management,"0.5000, 0.5000",",",Hines,,CBRE,,,,,,,,,Suburban,,12,1/1/1983,1/1/2011,Newmark Knight Frank,RR Donnelley,Acquisition,41.982778,-87.843301,No,No
28660,Office,Office,Sold,,,10/13/2006,2441 Warrenville Rd,Lisle,Illinois,60532,Westwood 2,Westwood of Lisle,Chicago,Western East-West,,A,Existing,Multi-Tenant,"148,423","148,423","$183,500,000",No,No,No,,08-04-208-001,,2720%,,Manulife Financial Corporation,1.0000,,William J Wrigley Jr Company,,CBRE,,,,,,,,,Suburban,,6,1/1/1991,1/1/1997,JLL,Walton Street Capital,Acquisition,41.807819,-88.097664,No,No
28661,Office,Office,Sold,,,10/13/2006,2443 Warrenville Rd,Lisle,Illinois,60532,Westwood 1,Westwood of Lisle,Chicago,Western East-West,,A,Existing,Multi-Tenant,"148,063","148,065","$15,167,533",No,No,No,,08-04-208-001,,8060%,,Beacon Capital Partners,1.0000,,"PGIM Real Estate, CRIC Capital",,CBRE,,,,,,,,,Suburban,,6,12/1/1991,1/1/1997,Lincoln Property Company,Centrum Partners LLC,Acquisition,41.807838,-88.099548,No,No
3162,Office,Office,Sold,,,10/4/2006,10 S Riverside Plz,Chicago,Illinois,60606,10 South Riverside Plaza,West Loop Riverside Plaza Center,Chicago,West Loop,,A,Existing,,"705,445","705,445","$28,875,000",No,Yes,No,,17-16-104-005-6001,,9920%,,Apollo Global Management,"0.5000, 0.5000",",",Orix O'Hare II,HFF (dba JLL),HFF (dba JLL),,,,,,,,,CBD,,22,1/1/1965,1/1/2016,CBRE,Zeller Realty Group,Acquisition,41.881673,-87.6388,No,No
3542,Office,Office,Sold,,,10/4/2006,120 S Riverside Plz,Chicago,Illinois,60606,CDW Plaza,,Chicago,West Loop,,A,Existing,,"806,960","806,960","$29,500,000",No,Yes,No,,17-16-104-007-6001,,10000%,,GE Real Estate,"0.5000, 0.5000",",",Torburn Partners,HFF (dba JLL),HFF (dba JLL),,,,,,,,,CBD,,22,1/1/1966,1/1/2016,NAI Hiffman,Walton Street Capital,Acquisition,41.879797,-87.639093,No,No
5461,Office,Office,Sold,,,10/4/2006,550 W Washington Blvd,Chicago,Illinois,60661,550 West Washington,,Chicago,West Loop,,A,Existing,,"372,140","372,140","$35,341,000",No,Yes,No,,17-09-332-016-0000,,9680%,,Senior Housing Properties Trust,"0.5000, 0.5000",",","Tellabs, Inc.",HFF (dba JLL),HFF (dba JLL),,,,,,,,,CBD,,16,1/1/2000,,Guardian Realty Investors,MB Real Estate Services,Acquisition,41.88348,-87.641627,No,No
28314,Office,Office,Sold,,,9/28/2006,1603 Orrington Ave,Evanston,Illinois,60201,Orrington Plaza,,Chicago,North Cook County,Evanston,A,Existing,Multi-Tenant,"307,255","307,528","$20,750,000",No,No,No,,11-18-306-032-0000,,9300%,,Fulcrum Asset Advisors,1.0000,,Blackstone Group,,,,,,,,,,,Suburban,,20,1/1/1969,1/1/1999,Cushman & Wakefield,Hannay Realty Advisors,Acquisition,42.04673,-87.680557,No,No
28794,Office,Office,Sold,,,9/28/2006,3000 Lakeside Dr,Bannockburn,Illinois,60015,Bannockburn Corporate Center,,Chicago,North Lake County,,A,Existing,,"209,628","209,421","$53,050,000",No,Yes,No,,16-18-300-016,,8910%,,Duke Realty Corporation,1.0000,,"Shapack Partners, Shorenstein Properties LLC",Younan Properties,Eastdil Secured,,,,,,,,,Suburban,,3,8/1/2001,,Cushman & Wakefield,Piedmont Office Realty Trust,Acquisition,42.202526,-87.882682,No,No
28307,Office,Office,Sold,,,9/28/2006,1600 Golf Rd,Rolling Meadows,Illinois,60008,1600 Corporate Center,,Chicago,Northwest,,A,Existing,,"255,440","255,440","$25,761,569",No,Yes,No,,08-08-403-021-0000,,7770%,,"Harbor Group International, IDB Group, Image Capital LLC",1.0000,,NewTower Trust Company,Younan Properties,Eastdil Secured,,,,,,,,,Suburban,,12,1/1/1986,,Van Vlissingen & Company,Hines,Acquisition,42.053183,-88.002199,No,No
4829,Office,Office,Sold,,,9/19/2006,300 S Wacker Dr,Chicago,Illinois,60606,300 S Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"561,865","535,726","$2,370,000",No,No,No,,17-16-226-005-0000,730.0%,9000%,,Bentall Kennedy,"0.5000, 0.5000",",",BlackRock,,CBRE,,,,,,,,,CBD,,35,1/1/1971,1/1/1990,CBRE,CBRE,Acquisition,41.877625,-87.63708,No,Yes
29081,Office,Office,Sold,,,8/31/2006,535 E Diehl Rd,Naperville,Illinois,60563,Washington Pointe,,Chicago,Western East-West,,A,Existing,Multi-Tenant,"163,623","163,956","$9,300,000",No,No,No,,08-06-410-001,790.0%,10000%,,Shidler Group,1.0000,,Jupiter Realty Services,,CBRE,,,,,,,,,Suburban,,4,1/1/1999,,Colliers International,JLL,Acquisition,41.804733,-88.139641,No,No
